ndmi_mean,ndmi_std,date,area
-0.18792374,0.03958159,2019-02-01,xudur
-0.19361134,0.03721467,2019-03-01,xudur
-0.20117998,0.032832164,2019-04-01,xudur
-0.19476677,0.032237343,2019-05-01,xudur
-0.082864,0.091049604,2019-06-01,xudur
-0.11536943,0.05703813,2019-07-01,xudur
-0.180719,0.050199464,2019-08-01,xudur
-0.18053657,0.053127624,2019-09-01,xudur
-0.18735814,0.05160464,2019-10-01,xudur
0.077749275,0.09640247,2019-11-01,xudur
0.023751374,0.07978972,2019-12-01,xudur
-0.09260006,0.07235714,2020-01-01,xudur
-0.15249696,0.047393795,2020-02-01,xudur
-0.19379532,0.0404032,2020-03-01,xudur
-0.18453698,0.036542334,2020-04-01,xudur
-0.13793284,0.058502343,2020-05-01,xudur
-0.03903355,0.07261742,2020-06-01,xudur
-0.12112351,0.045266524,2020-07-01,xudur
-0.16034304,0.044437934,2020-08-01,xudur
-0.21796274,0.042042103,2020-09-01,xudur
-0.20157635,0.035848204,2020-10-01,xudur
-0.15778281,0.067268156,2020-11-01,xudur
0.033912607,0.11878959,2020-12-01,xudur
-0.17506294,0.0417303,2021-01-01,xudur
-0.18872464,0.036802977,2021-02-01,xudur
-0.1983247,0.034875587,2021-03-01,xudur
-0.19361955,0.035475567,2021-04-01,xudur
-0.1992628,0.032497846,2021-05-01,xudur
-0.02313321,0.07937188,2021-06-01,xudur
-0.12067137,0.06356845,2021-07-01,xudur
-0.1605348,0.04621456,2021-08-01,xudur
-0.20231736,0.036052708,2021-09-01,xudur
-0.19656596,0.043208793,2021-10-01,xudur
-0.19127324,0.0321102,2021-11-01,xudur
-0.11646295,0.07535032,2021-12-01,xudur
-0.16540913,0.03789824,2022-01-01,xudur
-0.15613501,0.048388656,2017-02-01,ceel barde
-0.16729453,0.044309746,2017-03-01,ceel barde
-0.15780628,0.04391558,2017-04-01,ceel barde
-0.16668677,0.040962446,2017-05-01,ceel barde
-0.12291704,0.042410087,2017-06-01,ceel barde
-0.14395832,0.04635159,2017-07-01,ceel barde
-0.1458619,0.054954536,2017-08-01,ceel barde
-0.15369456,0.04778183,2017-09-01,ceel barde
-0.16688795,0.04326911,2017-10-01,ceel barde
-0.12513576,0.052664593,2017-11-01,ceel barde
-0.09143004,0.043876704,2017-12-01,ceel barde
-0.13731654,0.03994874,2018-01-01,ceel barde
-0.1453258,0.04415947,2018-02-01,ceel barde
-0.14967397,0.049804766,2018-03-01,ceel barde
-0.15315002,0.041905854,2018-04-01,ceel barde
0.019032821,0.11075668,2018-05-01,ceel barde
-0.01390163,0.06350223,2018-06-01,ceel barde
-0.09581898,0.039517842,2018-07-01,ceel barde
-0.13527408,0.036128588,2018-08-01,ceel barde
-0.1481346,0.042727243,2018-09-01,ceel barde
-0.15803199,0.044840284,2018-10-01,ceel barde
-0.1318012,0.041601874,2018-11-01,ceel barde
-0.12838282,0.06284895,2018-12-01,ceel barde
-0.18367866,0.04054539,2019-01-01,ceel barde
-0.17748883,0.043707624,2019-02-01,ceel barde
-0.17567624,0.042908054,2019-03-01,ceel barde
-0.1853287,0.038937405,2019-04-01,ceel barde
-0.17989737,0.038761105,2019-05-01,ceel barde
-0.118628256,0.07419906,2019-06-01,ceel barde
-0.13107264,0.041955817,2019-07-01,ceel barde
-0.16223022,0.038954854,2019-08-01,ceel barde
-0.17408933,0.052022133,2019-09-01,ceel barde
-0.17568363,0.053083345,2019-10-01,ceel barde
0.005731557,0.11560192,2019-11-01,ceel barde
0.006209181,0.075797655,2019-12-01,ceel barde
-0.11143261,0.051233266,2020-01-01,ceel barde
-0.16102464,0.035502322,2020-02-01,ceel barde
-0.18284518,0.04474837,2020-03-01,ceel barde
-0.17542364,0.040595613,2020-04-01,ceel barde
-0.13086759,0.055217117,2020-05-01,ceel barde
-0.026661124,0.07060687,2020-06-01,ceel barde
-0.117880635,0.036922332,2020-07-01,ceel barde
-0.14479828,0.038968273,2020-08-01,ceel barde
-0.1883347,0.040826954,2020-09-01,ceel barde
-0.17700212,0.047162008,2020-10-01,ceel barde
-0.1299872,0.061808173,2020-11-01,ceel barde
-0.10554478,0.05795666,2020-12-01,ceel barde
-0.17343092,0.038422246,2021-01-01,ceel barde
-0.16994742,0.04018166,2021-02-01,ceel barde
-0.17842561,0.040083297,2021-03-01,ceel barde
-0.1656382,0.041307095,2021-04-01,ceel barde
-0.18004715,0.040850036,2021-05-01,ceel barde
-0.03131178,0.06356627,2021-06-01,ceel barde
-0.13076888,0.040942613,2021-07-01,ceel barde
-0.14308189,0.0362961,2021-08-01,ceel barde
-0.16831116,0.04162797,2021-09-01,ceel barde
-0.17063652,0.04378602,2021-10-01,ceel barde
-0.16800413,0.03563502,2021-11-01,ceel barde
-0.13567342,0.05412122,2021-12-01,ceel barde
-0.16906354,0.04350158,2022-01-01,ceel barde
-0.20202784,0.03664267,2017-02-01,tayeeglow
-0.21114951,0.028551592,2017-03-01,tayeeglow
-0.20045014,0.027880387,2017-04-01,tayeeglow
-0.18236998,0.05102049,2017-05-01,tayeeglow
-0.094966106,0.08269578,2017-06-01,tayeeglow
-0.1355718,0.05144091,2017-07-01,tayeeglow
-0.15984988,0.043861706,2017-08-01,tayeeglow
-0.20754614,0.043398853,2017-09-01,tayeeglow
-0.19936146,0.03971818,2017-10-01,tayeeglow
-0.101448,0.094739065,2017-11-01,tayeeglow
-0.070413984,0.09190067,2017-12-01,tayeeglow
-0.1740482,0.03694471,2018-01-01,tayeeglow
-0.19385225,0.03081536,2018-02-01,tayeeglow
-0.19587563,0.02918116,2018-03-01,tayeeglow
-0.21545139,0.02957348,2018-04-01,tayeeglow
-0.0051069222,0.10159369,2018-05-01,tayeeglow
0.01453521,0.0831087,2018-06-01,tayeeglow
-0.08859541,0.063418545,2018-07-01,tayeeglow
-0.16429317,0.041587055,2018-08-01,tayeeglow
-0.20573524,0.03626442,2018-09-01,tayeeglow
-0.21173225,0.03363658,2018-10-01,tayeeglow
-0.09107655,0.08144915,2018-11-01,tayeeglow
-0.005950821,0.096004345,2018-12-01,tayeeglow
-0.12661321,0.06253999,2019-01-01,tayeeglow
-0.1993555,0.03527298,2019-02-01,tayeeglow
-0.20790789,0.027555464,2019-03-01,tayeeglow
-0.21853535,0.024491372,2019-04-01,tayeeglow
-0.20811835,0.022100467,2019-05-01,tayeeglow
-0.026646093,0.09882048,2019-06-01,tayeeglow
-0.1251712,0.07101566,2019-07-01,tayeeglow
-0.16487123,0.05222107,2019-08-01,tayeeglow
-0.19927306,0.039930668,2019-09-01,tayeeglow
-0.20952895,0.03660438,2019-10-01,tayeeglow
0.0015618976,0.16571301,2019-11-01,tayeeglow
0.051562324,0.08718934,2019-12-01,tayeeglow
-0.042690624,0.078050874,2020-01-01,tayeeglow
-0.16479388,0.041330516,2020-02-01,tayeeglow
-0.21374811,0.03249441,2020-03-01,tayeeglow
-0.21690473,0.036029693,2020-04-01,tayeeglow
-0.13333578,0.07460702,2020-05-01,tayeeglow
0.028913854,0.09652467,2020-06-01,tayeeglow
-0.109512255,0.05096928,2020-07-01,tayeeglow
-0.1630786,0.043747444,2020-08-01,tayeeglow
-0.2040864,0.06334242,2020-09-01,tayeeglow
-0.20144297,0.035076544,2020-10-01,tayeeglow
-0.16038536,0.06362523,2020-11-01,tayeeglow
0.039931472,0.10495505,2020-12-01,tayeeglow
-0.13661028,0.04954603,2021-01-01,tayeeglow
-0.20503835,0.031005064,2021-02-01,tayeeglow
-0.21509932,0.024763841,2021-03-01,tayeeglow
-0.2097314,0.024921447,2021-04-01,tayeeglow
-0.20153502,0.04175972,2021-05-01,tayeeglow
-0.005123664,0.08977539,2021-06-01,tayeeglow
-0.15322895,0.055087775,2021-07-01,tayeeglow
-0.17381904,0.03941469,2021-08-01,tayeeglow
-0.2239674,0.028329663,2021-09-01,tayeeglow
-0.21314003,0.031180331,2021-10-01,tayeeglow
-0.1740907,0.08018369,2021-11-01,tayeeglow
-0.1296822,0.07390146,2021-12-01,tayeeglow
-0.19319229,0.042676892,2022-01-01,tayeeglow
-0.16359006,0.041596692,2017-02-01,waajid
-0.18766452,0.04199374,2017-03-01,waajid
-0.17397423,0.041004762,2017-04-01,waajid
-0.16965353,0.039385177,2017-05-01,waajid
-0.0834476,0.05758738,2017-06-01,waajid
-0.104419,0.05532465,2017-07-01,waajid
-0.12872209,0.05842768,2017-08-01,waajid
-0.16828069,0.04590115,2017-09-01,waajid
-0.17758176,0.040762417,2017-10-01,waajid
-0.09009377,0.05787164,2017-11-01,waajid
-0.112393185,0.04822678,2017-12-01,waajid
-0.15133692,0.03941018,2018-01-01,waajid
-0.16881786,0.04031514,2018-02-01,waajid
-0.16616867,0.040351775,2018-03-01,waajid
-0.18072936,0.042826857,2018-04-01,waajid
0.038197022,0.09009214,2018-05-01,waajid
-0.0062557016,0.06957602,2018-06-01,waajid
-0.07959702,0.050468594,2018-07-01,waajid
-0.14486922,0.04717004,2018-08-01,waajid
-0.1836091,0.049825877,2018-09-01,waajid
-0.18139236,0.046139143,2018-10-01,waajid
-0.15082422,0.053148396,2018-11-01,waajid
-0.11576691,0.05527398,2018-12-01,waajid
-0.18559766,0.051397648,2019-01-01,waajid
-0.17806861,0.041162845,2019-02-01,waajid
-0.18411733,0.04115456,2019-03-01,waajid
-0.19645354,0.039996706,2019-04-01,waajid
-0.19065286,0.039920043,2019-05-01,waajid
-0.11284306,0.08118648,2019-06-01,waajid
-0.12574057,0.05622292,2019-07-01,waajid
-0.17398869,0.05539405,2019-08-01,waajid
-0.15598702,0.067939915,2019-09-01,waajid
-0.18059275,0.055147484,2019-10-01,waajid
0.067590974,0.09583126,2019-11-01,waajid
0.0016565877,0.08417726,2019-12-01,waajid
-0.11173317,0.06909941,2020-01-01,waajid
-0.15763845,0.04407604,2020-02-01,waajid
-0.18558592,0.03603316,2020-03-01,waajid
-0.17791948,0.034640655,2020-04-01,waajid
-0.1391996,0.054947533,2020-05-01,waajid
-0.06002287,0.06445288,2020-06-01,waajid
-0.12057544,0.048113607,2020-07-01,waajid
-0.15462293,0.049423687,2020-08-01,waajid
-0.21520552,0.048123613,2020-09-01,waajid
-0.20126611,0.04380867,2020-10-01,waajid
-0.17223203,0.052823383,2020-11-01,waajid
-0.018036613,0.10522135,2020-12-01,waajid
-0.17651497,0.04019023,2021-01-01,waajid
-0.18169798,0.039347574,2021-02-01,waajid
-0.18939109,0.040098194,2021-03-01,waajid
-0.1846062,0.0422728,2021-04-01,waajid
-0.19107857,0.04028819,2021-05-01,waajid
-0.032876495,0.06660192,2021-06-01,waajid
-0.11736764,0.059372284,2021-07-01,waajid
-0.15674096,0.05086778,2021-08-01,waajid
-0.19185713,0.0447685,2021-09-01,waajid
-0.18522197,0.055375267,2021-10-01,waajid
-0.19129337,0.040646754,2021-11-01,waajid
-0.119764976,0.0763427,2021-12-01,waajid
-0.17101666,0.039278995,2022-01-01,waajid
-0.102443576,0.047641367,2017-02-01,rab dhuure
-0.12085485,0.048029568,2017-03-01,rab dhuure
-0.111693285,0.046152513,2017-04-01,rab dhuure
-0.1211134,0.044032034,2017-05-01,rab dhuure
-0.08438573,0.046084903,2017-06-01,rab dhuure
-0.08923666,0.061529517,2017-07-01,rab dhuure
-0.10502598,0.06106754,2017-08-01,rab dhuure
-0.110663265,0.057595022,2017-09-01,rab dhuure
-0.120202385,0.05134828,2017-10-01,rab dhuure
-0.089007445,0.05264183,2017-11-01,rab dhuure
-0.08500683,0.051666982,2017-12-01,rab dhuure
-0.09538179,0.047625214,2018-01-01,rab dhuure
-0.10326886,0.048296046,2018-02-01,rab dhuure
-0.107041135,0.040516682,2018-03-01,rab dhuure
-0.11483026,0.04817321,2018-04-01,rab dhuure
0.01321289,0.095017426,2018-05-01,rab dhuure
0.01504514,0.08566672,2018-06-01,rab dhuure
-0.0552737,0.05932438,2018-07-01,rab dhuure
-0.09772213,0.048543084,2018-08-01,rab dhuure
-0.10797828,0.046816364,2018-09-01,rab dhuure
-0.11170727,0.045780323,2018-10-01,rab dhuure
-0.11048359,0.044520617,2018-11-01,rab dhuure
-0.101310775,0.05669026,2018-12-01,rab dhuure
-0.13146465,0.062136613,2019-01-01,rab dhuure
-0.124864236,0.050470125,2019-02-01,rab dhuure
-0.12825067,0.04894611,2019-03-01,rab dhuure
-0.1397066,0.049167622,2019-04-01,rab dhuure
-0.135472,0.047085363,2019-05-01,rab dhuure
-0.08133271,0.07417198,2019-06-01,rab dhuure
-0.08526019,0.06173633,2019-07-01,rab dhuure
-0.112565726,0.058922723,2019-08-01,rab dhuure
-0.11476461,0.061149172,2019-09-01,rab dhuure
-0.13395193,0.056016423,2019-10-01,rab dhuure
0.026485387,0.09123733,2019-11-01,rab dhuure
0.013693889,0.08865302,2019-12-01,rab dhuure
-0.09446221,0.061212998,2020-01-01,rab dhuure
-0.11965956,0.045378596,2020-02-01,rab dhuure
-0.13500777,0.042247195,2020-03-01,rab dhuure
-0.1271154,0.04095769,2020-04-01,rab dhuure
-0.10981831,0.051593117,2020-05-01,rab dhuure
-0.059464768,0.069009595,2020-06-01,rab dhuure
-0.10013477,0.055992115,2020-07-01,rab dhuure
-0.12151431,0.052908413,2020-08-01,rab dhuure
-0.1531202,0.05450248,2020-09-01,rab dhuure
-0.13688111,0.05351573,2020-10-01,rab dhuure
-0.13570713,0.055248737,2020-11-01,rab dhuure
-0.07526086,0.07418312,2020-12-01,rab dhuure
-0.13050744,0.04932565,2021-01-01,rab dhuure
-0.12572354,0.047724128,2021-02-01,rab dhuure
-0.13262974,0.04833871,2021-03-01,rab dhuure
-0.12430396,0.050729144,2021-04-01,rab dhuure
-0.1378221,0.047142755,2021-05-01,rab dhuure
-0.028362162,0.06595794,2021-06-01,rab dhuure
-0.08334188,0.05414153,2021-07-01,rab dhuure
-0.097794935,0.056301367,2021-08-01,rab dhuure
-0.1230197,0.05123854,2021-09-01,rab dhuure
-0.12601037,0.052201394,2021-10-01,rab dhuure
-0.13091639,0.049150594,2021-11-01,rab dhuure
-0.0925929,0.06037339,2021-12-01,rab dhuure
-0.11902361,0.045311753,2022-01-01,rab dhuure
-0.18238948,0.052508086,2017-02-01,garbahaarey
-0.20867217,0.044237807,2017-03-01,garbahaarey
-0.20001794,0.047755267,2017-04-01,garbahaarey
-0.19287682,0.059951093,2017-05-01,garbahaarey
-0.13269721,0.07451905,2017-06-01,garbahaarey
-0.152565,0.06710256,2017-07-01,garbahaarey
-0.19067371,0.057521675,2017-08-01,garbahaarey
-0.19060089,0.058665298,2017-09-01,garbahaarey
-0.2030769,0.05660309,2017-10-01,garbahaarey
-0.19099078,0.064258695,2017-11-01,garbahaarey
-0.105019644,0.082926214,2017-12-01,garbahaarey
-0.15858671,0.060361996,2018-01-01,garbahaarey
-0.17752515,0.052315727,2018-02-01,garbahaarey
-0.18323556,0.055914268,2018-03-01,garbahaarey
-0.20351093,0.057170317,2018-04-01,garbahaarey
-0.106330596,0.14501624,2018-05-01,garbahaarey
-0.040645346,0.09167227,2018-06-01,garbahaarey
-0.11492353,0.075062804,2018-07-01,garbahaarey
-0.15174177,0.06430157,2018-08-01,garbahaarey
-0.1806001,0.057706613,2018-09-01,garbahaarey
-0.18924029,0.061550204,2018-10-01,garbahaarey
-0.19639818,0.06392101,2018-11-01,garbahaarey
-0.06351506,0.09853501,2018-12-01,garbahaarey
-0.12254904,0.09069114,2019-01-01,garbahaarey
-0.18290767,0.06158406,2019-02-01,garbahaarey
-0.19953986,0.05879919,2019-03-01,garbahaarey
-0.21420914,0.04992448,2019-04-01,garbahaarey
-0.20378278,0.05020895,2019-05-01,garbahaarey
-0.10971855,0.0966159,2019-06-01,garbahaarey
-0.170692,0.07357509,2019-07-01,garbahaarey
-0.1737926,0.07169896,2019-08-01,garbahaarey
-0.20535065,0.0668574,2019-09-01,garbahaarey
-0.2119021,0.05602809,2019-10-01,garbahaarey
-0.12488346,0.15535443,2019-11-01,garbahaarey
0.004317734,0.10899564,2019-12-01,garbahaarey
-0.076097466,0.10206212,2020-01-01,garbahaarey
-0.16390972,0.067870826,2020-02-01,garbahaarey
-0.20371379,0.058784448,2020-03-01,garbahaarey
-0.19670218,0.05504714,2020-04-01,garbahaarey
-0.12593637,0.088342726,2020-05-01,garbahaarey
-0.07846825,0.09552666,2020-06-01,garbahaarey
-0.13069847,0.07299527,2020-07-01,garbahaarey
-0.15565497,0.07603345,2020-08-01,garbahaarey
-0.19325064,0.08020396,2020-09-01,garbahaarey
-0.1975983,0.06816903,2020-10-01,garbahaarey
-0.16690433,0.07926104,2020-11-01,garbahaarey
-0.08216141,0.120475024,2020-12-01,garbahaarey
-0.17938575,0.06616237,2021-01-01,garbahaarey
-0.19798376,0.053817432,2021-02-01,garbahaarey
-0.20245755,0.05154831,2021-03-01,garbahaarey
-0.1909431,0.059512302,2021-04-01,garbahaarey
-0.16864888,0.07301246,2021-05-01,garbahaarey
-0.09186992,0.085206635,2021-06-01,garbahaarey
-0.15609848,0.07675953,2021-07-01,garbahaarey
-0.15989721,0.07501392,2021-08-01,garbahaarey
-0.2064227,0.0559165,2021-09-01,garbahaarey
-0.2089966,0.06044247,2021-10-01,garbahaarey
-0.19178179,0.061129775,2021-11-01,garbahaarey
-0.16577834,0.074627385,2021-12-01,garbahaarey
-0.19349715,0.053787943,2022-01-01,garbahaarey
-0.17347498,0.056852248,2017-02-01,baardheere
-0.20340489,0.052554004,2017-03-01,baardheere
-0.21351285,0.04535375,2017-04-01,baardheere
-0.20549324,0.06497774,2017-05-01,baardheere
-0.080206506,0.10439825,2017-06-01,baardheere
-0.13799855,0.08282896,2017-07-01,baardheere
-0.14392628,0.06950207,2017-08-01,baardheere
-0.19380812,0.06910079,2017-09-01,baardheere
-0.21687277,0.06363366,2017-10-01,baardheere
-0.21490806,0.05143836,2017-11-01,baardheere
-0.057462454,0.09323244,2017-12-01,baardheere
-0.1304551,0.07109881,2018-01-01,baardheere
-0.16188106,0.06038112,2018-02-01,baardheere
-0.18735242,0.062167592,2018-03-01,baardheere
-0.19759479,0.06071396,2018-04-01,baardheere
-0.13720125,0.11064267,2018-05-01,baardheere
0.025561888,0.093454264,2018-06-01,baardheere
-0.036973294,0.08361927,2018-07-01,baardheere
-0.12953325,0.08062502,2018-08-01,baardheere
-0.17088482,0.05790956,2018-09-01,baardheere
-0.19291784,0.06872433,2018-10-01,baardheere
-0.1959827,0.06538235,2018-11-01,baardheere
-0.02345399,0.09636124,2018-12-01,baardheere
-0.0959554,0.08971872,2019-01-01,baardheere
-0.1707873,0.07119425,2019-02-01,baardheere
-0.19941175,0.057812467,2019-03-01,baardheere
-0.2111992,0.044704612,2019-04-01,baardheere
-0.1703519,0.053580828,2019-05-01,baardheere
-0.09131324,0.09710987,2019-06-01,baardheere
-0.16069767,0.065009296,2019-07-01,baardheere
-0.16984442,0.07738045,2019-08-01,baardheere
-0.21239321,0.06138558,2019-09-01,baardheere
-0.22011676,0.05634049,2019-10-01,baardheere
0.02295732,0.13481908,2019-11-01,baardheere
0.05220985,0.100536786,2019-12-01,baardheere
0.021666437,0.09304718,2020-01-01,baardheere
-0.096890524,0.076108895,2020-02-01,baardheere
-0.18645696,0.06652055,2020-03-01,baardheere
-0.19209337,0.051310983,2020-04-01,baardheere
-0.06882918,0.1065835,2020-05-01,baardheere
-0.038803797,0.09471737,2020-06-01,baardheere
-0.1116931,0.07350203,2020-07-01,baardheere
-0.14667226,0.0838848,2020-08-01,baardheere
-0.1902588,0.07933705,2020-09-01,baardheere
-0.20982818,0.0641991,2020-10-01,baardheere
-0.19208112,0.06290406,2020-11-01,baardheere
-0.08046434,0.10028295,2020-12-01,baardheere
-0.15188645,0.07847588,2021-01-01,baardheere
-0.19356284,0.060585666,2021-02-01,baardheere
-0.20553035,0.05373825,2021-03-01,baardheere
-0.20719175,0.05385138,2021-04-01,baardheere
-0.104211956,0.10547122,2021-05-01,baardheere
-0.10239093,0.08902788,2021-06-01,baardheere
-0.116152026,0.06975261,2021-07-01,baardheere
-0.13942268,0.0869877,2021-08-01,baardheere
-0.21104787,0.06001526,2021-09-01,baardheere
-0.21628547,0.056288224,2021-10-01,baardheere
-0.20439678,0.06162119,2021-11-01,baardheere
-0.1835292,0.07230752,2021-12-01,baardheere
-0.14717501,0.06976805,2022-01-01,baardheere
-0.20958664,0.031834457,2017-02-01,belet xaawo
-0.23403968,0.03524628,2017-03-01,belet xaawo
-0.23578073,0.028243147,2017-04-01,belet xaawo
-0.22008115,0.05210135,2017-05-01,belet xaawo
-0.17425337,0.048122596,2017-06-01,belet xaawo
-0.19242299,0.04430455,2017-07-01,belet xaawo
-0.21013042,0.036235165,2017-08-01,belet xaawo
-0.21477108,0.05149668,2017-09-01,belet xaawo
-0.24142264,0.02802361,2017-10-01,belet xaawo
-0.22835355,0.028123276,2017-11-01,belet xaawo
-0.13646127,0.07886887,2017-12-01,belet xaawo
-0.19024177,0.04101919,2018-01-01,belet xaawo
-0.20617868,0.03342046,2018-02-01,belet xaawo
-0.22149599,0.036206663,2018-03-01,belet xaawo
-0.22963734,0.043134287,2018-04-01,belet xaawo
-0.20706709,0.05474983,2018-05-01,belet xaawo
-0.040909994,0.08965128,2018-06-01,belet xaawo
-0.11895059,0.061265934,2018-07-01,belet xaawo
-0.16060817,0.05583218,2018-08-01,belet xaawo
-0.19524084,0.031645685,2018-09-01,belet xaawo
-0.20788768,0.040382076,2018-10-01,belet xaawo
-0.22141215,0.035055712,2018-11-01,belet xaawo
-0.09171122,0.08505883,2018-12-01,belet xaawo
-0.166185,0.06372659,2019-01-01,belet xaawo
-0.2172796,0.032398276,2019-02-01,belet xaawo
-0.23021278,0.034879323,2019-03-01,belet xaawo
-0.23178022,0.027524255,2019-04-01,belet xaawo
-0.23157485,0.03082321,2019-05-01,belet xaawo
-0.1427575,0.0745531,2019-06-01,belet xaawo
-0.18417251,0.06381791,2019-07-01,belet xaawo
-0.20355068,0.05219479,2019-08-01,belet xaawo
-0.23926286,0.024722736,2019-09-01,belet xaawo
-0.24303477,0.027096793,2019-10-01,belet xaawo
-0.1689903,0.12629448,2019-11-01,belet xaawo
-0.013411747,0.09983691,2019-12-01,belet xaawo
-0.06502102,0.09637753,2020-01-01,belet xaawo
-0.16496795,0.053896036,2020-02-01,belet xaawo
-0.21765117,0.038245764,2020-03-01,belet xaawo
-0.21416545,0.03406055,2020-04-01,belet xaawo
-0.15763627,0.08316252,2020-05-01,belet xaawo
-0.12746732,0.078368515,2020-06-01,belet xaawo
-0.15776336,0.055973336,2020-07-01,belet xaawo
-0.1879913,0.053603295,2020-08-01,belet xaawo
-0.225938,0.039170537,2020-09-01,belet xaawo
-0.22608654,0.030222878,2020-10-01,belet xaawo
-0.1864326,0.07370785,2020-11-01,belet xaawo
-0.1922504,0.054222386,2020-12-01,belet xaawo
-0.21145949,0.03430076,2021-01-01,belet xaawo
-0.22472356,0.027241092,2021-02-01,belet xaawo
-0.2311232,0.024029698,2021-03-01,belet xaawo
-0.23970905,0.02462044,2021-04-01,belet xaawo
-0.15026441,0.085005425,2021-05-01,belet xaawo
-0.121392764,0.07429692,2021-06-01,belet xaawo
-0.17837916,0.06920841,2021-07-01,belet xaawo
-0.19611278,0.046497397,2021-08-01,belet xaawo
-0.23470992,0.02791053,2021-09-01,belet xaawo
-0.23639454,0.025932256,2021-10-01,belet xaawo
-0.21607707,0.045286108,2021-11-01,belet xaawo
-0.20263407,0.054702863,2021-12-01,belet xaawo
-0.21243675,0.034849893,2022-01-01,belet xaawo
-0.21671031,0.03283286,2017-02-01,ceel waaq
-0.2467722,0.031917706,2017-03-01,ceel waaq
-0.25075054,0.02296884,2017-04-01,ceel waaq
-0.23394749,0.04544082,2017-05-01,ceel waaq
-0.1407298,0.07105037,2017-06-01,ceel waaq
-0.18957146,0.06081092,2017-07-01,ceel waaq
-0.1955882,0.052889653,2017-08-01,ceel waaq
-0.22773546,0.05561068,2017-09-01,ceel waaq
-0.25969797,0.025011031,2017-10-01,ceel waaq
-0.24344456,0.02654663,2017-11-01,ceel waaq
-0.12518953,0.079813585,2017-12-01,ceel waaq
-0.19715372,0.038497474,2018-01-01,ceel waaq
-0.21638119,0.028521577,2018-02-01,ceel waaq
-0.24248199,0.027822765,2018-03-01,ceel waaq
-0.24287862,0.030793075,2018-04-01,ceel waaq
-0.18131734,0.07512987,2018-05-01,ceel waaq
0.0290831,0.09298293,2018-06-01,ceel waaq
-0.05067455,0.07538345,2018-07-01,ceel waaq
-0.15579352,0.067895904,2018-08-01,ceel waaq
-0.186087,0.0367206,2018-09-01,ceel waaq
-0.21115512,0.041751143,2018-10-01,ceel waaq
-0.21810497,0.044978786,2018-11-01,ceel waaq
-0.03287751,0.08909945,2018-12-01,ceel waaq
-0.13671732,0.073004074,2019-01-01,ceel waaq
-0.22611624,0.031583562,2019-02-01,ceel waaq
-0.24147621,0.028514,2019-03-01,ceel waaq
-0.23736171,0.025128314,2019-04-01,ceel waaq
-0.19273156,0.05484777,2019-05-01,ceel waaq
-0.10767082,0.08518855,2019-06-01,ceel waaq
-0.1790829,0.061016485,2019-07-01,ceel waaq
-0.19363101,0.064952545,2019-08-01,ceel waaq
-0.24752921,0.030753685,2019-09-01,ceel waaq
-0.2560649,0.032524846,2019-10-01,ceel waaq
0.0054181884,0.14364561,2019-11-01,ceel waaq
0.038443867,0.0916874,2019-12-01,ceel waaq
0.014416178,0.08458528,2020-01-01,ceel waaq
-0.12088311,0.061437495,2020-02-01,ceel waaq
-0.21935971,0.041993774,2020-03-01,ceel waaq
-0.21543092,0.033238858,2020-04-01,ceel waaq
-0.08250747,0.08864211,2020-05-01,ceel waaq
-0.009825914,0.093413,2020-06-01,ceel waaq
-0.1267294,0.064637266,2020-07-01,ceel waaq
-0.16029276,0.06303663,2020-08-01,ceel waaq
-0.21510501,0.05888322,2020-09-01,ceel waaq
-0.23236528,0.03685901,2020-10-01,ceel waaq
-0.17393947,0.07245309,2020-11-01,ceel waaq
-0.13089989,0.0816127,2020-12-01,ceel waaq
-0.20594676,0.0399364,2021-01-01,ceel waaq
-0.23553681,0.025696306,2021-02-01,ceel waaq
-0.24009775,0.022109691,2021-03-01,ceel waaq
-0.24182554,0.027750947,2021-04-01,ceel waaq
-0.070073046,0.0929412,2021-05-01,ceel waaq
-0.1252824,0.08203916,2021-06-01,ceel waaq
-0.15393323,0.06876211,2021-07-01,ceel waaq
-0.18693632,0.062270988,2021-08-01,ceel waaq
-0.23830001,0.043220308,2021-09-01,ceel waaq
-0.23859207,0.03697332,2021-10-01,ceel waaq
-0.21642238,0.063102715,2021-11-01,ceel waaq
-0.18877141,0.07480805,2021-12-01,ceel waaq
-0.18434967,0.04971484,2022-01-01,ceel waaq
-0.1389339,0.054177456,2017-02-01,doolow
-0.15820344,0.047951207,2017-03-01,doolow
-0.16373529,0.04603745,2017-04-01,doolow
-0.1605759,0.06670406,2017-05-01,doolow
-0.12607752,0.07870323,2017-06-01,doolow
-0.13124922,0.06119028,2017-07-01,doolow
-0.14873116,0.05602342,2017-08-01,doolow
-0.14284848,0.07057788,2017-09-01,doolow
-0.1546063,0.0745954,2017-10-01,doolow
-0.14327401,0.06713711,2017-11-01,doolow
-0.08173576,0.1111852,2017-12-01,doolow
-0.11446205,0.07080229,2018-01-01,doolow
-0.13050449,0.055089828,2018-02-01,doolow
-0.14716046,0.05230006,2018-03-01,doolow
-0.15132876,0.06576155,2018-04-01,doolow
-0.12316157,0.12097378,2018-05-01,doolow
-0.027970087,0.12079684,2018-06-01,doolow
-0.09194986,0.08261939,2018-07-01,doolow
-0.10856572,0.07500382,2018-08-01,doolow
-0.13146621,0.06576514,2018-09-01,doolow
-0.13428679,0.07298545,2018-10-01,doolow
-0.14722049,0.079406075,2018-11-01,doolow
