area,date,New Admissions (GAM),Measles Cases,AWD/cholera cases,AWD/Cholera deaths,Malaria Cases,Insecurity - Incidents,Insecurity - Fatalities,Displacement (arrivals),Displacement (departures),Total alarms,pop,Price of water,Sorghum prices,Maize prices,Red Rice prices,Local goat prices,Wage labor,TOT (goat to cereals),TOT (wage to cereals),Cost of Minimum Basket (CMB)
waajid,2020-04-01,374.0,,,,,,,250.0,250.0,1,90893.47569620251,24166.666666666668,8625.0,7000.0,29250.0,902500.0,72500.0,144.33333333333334,16.0,1991438.0
rab dhuure,2020-04-01,374.0,,,,,,,250.0,250.0,1,57778.24253164557,24166.666666666668,11687.5,10229.166666666666,21916.666666666668,973750.0,98750.0,99.58333333333334,11.75,2670156.5
garbahaarey,2020-04-01,453.0,,,,4.0,,,250.0,,0,101052.45012658228,18291.666666666668,9054.166666666666,12116.666666666666,19416.666666666668,1032333.3333333334,133541.66666666666,153.33333333333334,17.833333333333332,2438669.0
baardheere,2020-04-01,708.0,,,,,,,6750.0,7250.0,3,127104.97341772151,8000.0,4750.0,10000.0,17250.0,995000.0,153750.0,209.0,32.0,1872563.0
belet xaawo,2020-04-01,1074.0,8.0,5.0,,20.0,1.0,0.0,250.0,,3,272403.81607594935,22000.0,15750.0,18250.0,19500.0,866500.0,188750.0,55.0,12.0,3258450.0
ceel waaq,2020-04-01,23.0,3.0,47.0,,7.0,,,,,6,33340.071772151896,13500.0,15125.0,17500.0,23500.0,950000.0,105000.0,63.0,7.0,3155063.0
doolow,2020-04-01,1150.0,41.0,1.0,,59.0,1.0,0.0,,50.0,1,38119.57772151899,18500.0,12125.0,13875.0,19500.0,887000.0,181250.0,81.0,16.0,2876381.5
luuq,2020-04-01,472.0,1.0,4.0,,9.0,4.0,1.0,50.0,250.0,2,99051.52379746836,15000.0,8500.0,9500.0,19500.0,907500.0,173750.0,107.0,20.0,2494313.0
bu'aale,2020-04-01,,14.0,,,,1.0,1.0,,50.0,4,72399.69088607594,27750.0,6000.0,8575.0,17750.0,800000.0,83750.0,93.0,10.0,2127250.0
jilib,2020-04-01,,35.0,,,59.0,2.0,12.0,,50.0,5,145950.03164556963,25250.0,6759.583333333333,9075.0,16500.0,847500.0,86500.0,93.0,10.0,2196813.0
saakow,2020-04-01,,16.0,,,,1.0,2.0,1350.0,250.0,4,116269.31518987342,25500.0,5600.0,8775.0,18500.0,785000.0,86250.0,89.0,10.0,2109375.0
kismaayo,2020-04-01,4476.0,47.0,2.0,,5.0,8.0,19.0,550.0,250.0,10,209158.0265822785,70000.0,5941.09375,13250.0,17000.0,1100000.0,120000.0,83.0,9.0,3041375.0
afmadow,2020-04-01,1123.0,,,,8.0,1.0,0.0,150.0,50.0,2,106179.01683544304,25000.0,5777.395833333333,11500.0,20000.0,900000.0,80000.0,78.0,7.0,2257417.0
badhaadhe,2020-04-01,,,,,,4.0,12.0,,50.0,2,78281.29518987342,47500.0,5777.395833333333,12375.0,18500.0,1000000.0,100000.0,80.5,8.0,2649396.0
jamaame,2020-04-01,,,,,,3.0,16.0,50.0,250.0,6,154842.8658227848,10000.0,6268.489583333333,9400.0,16250.0,875000.0,100000.0,93.0,11.0,2088125.0
borama,2020-05-01,381.0,,,,26.0,,,550.0,350.0,3,320229.4240506329,5000.0,3500.0,4500.0,6000.0,341625.0,59400.0,57.0,10.0,1158800.0
baki,2020-05-01,333.0,,,,12.0,,,150.0,250.0,2,49745.60632911392,7750.0,4062.5,4750.0,6687.5,424468.75,81912.5,66.0,12.75,1169308.0
lughaye,2020-05-01,635.0,,,,5.0,,,,50.0,3,73469.8540506329,5916.666666666667,6000.0,4625.0,7000.0,456250.0,100000.0,76.0,17.0,1134588.0
zeylac,2020-05-01,226.0,,,,3.0,,,,150.0,0,51597.866202531644,5000.0,5000.0,4562.5,7500.0,487500.0,125000.0,65.0,17.0,1075656.0
hargeysa,2020-05-01,1831.0,,,,118.0,3.0,4.0,50.0,50.0,3,667613.693670886,8000.0,4125.0,5000.0,6750.0,505000.0,70000.0,75.0,10.0,1179816.0
berbera,2020-05-01,441.0,,,,532.0,,,,50.0,1,87709.49316455696,8583.333333333334,4562.5,5208.333333333333,6953.125,543867.1875,64540.625,78.66666666666667,10.583333333333334,1240462.3333333333
gebiley,2020-05-01,819.0,,,,30.0,,,,,2,111876.77924050634,10250.0,2625.0,4750.0,7000.0,395000.0,98250.0,56.0,14.0,1169308.0
burco,2020-05-01,211.0,1.0,,,3.0,1.0,0.0,50.0,150.0,3,346934.09493670886,10000.0,5500.0,5875.0,5375.0,510000.0,46250.0,95.0,9.0,1372263.0
buuhoodle,2020-05-01,1244.0,,,,,,,1350.0,1350.0,1,184408.39620253164,28125.0,5500.0,5875.0,14937.5,1405000.0,123125.0,94.5,8.5,3912256.5
owdweyne,2020-05-01,74.0,,,,9.0,,,50.0,50.0,0,67513.5735443038,8861.111111111111,4729.166666666667,5361.11111111111,6359.375,519622.3958333333,60263.54166666666,82.8888888888889,9.861111111111112,1264180.4444444445
sheikh,2020-05-01,28.0,,,,15.0,,,,50.0,0,43511.30063291139,8861.111111111111,4729.166666666667,5361.11111111111,6359.375,519622.3958333333,60263.54166666666,82.8888888888889,9.861111111111112,1264180.4444444445
laas caanood,2020-05-01,1962.0,,,,,,,350.0,250.0,4,95946.12025316455,46250.0,15000.0,15375.0,24500.0,2300000.0,200000.0,94.0,8.0,6452250.0
caynabo,2020-05-01,247.0,,,,,1.0,1.0,150.0,50.0,4,104252.30924050632,28125.0,8666.666666666666,9041.666666666666,14762.5,1397700.0,110875.0,94.5,8.5,3912256.5
taleex,2020-05-01,82.0,,,,,,,50.0,150.0,0,40260.82974683544,33556.666666666664,19750.0,20125.0,21750.0,2070000.0,163750.0,92.0,8.0,6197395.666666667
xudun,2020-05-01,44.0,,,,,,,50.0,150.0,1,36155.66594936709,38232.91666666666,14472.22222222222,14847.22222222222,20000.0,2037500.0,125000.0,88.375,8.375,5748842.791666667
ceerigaabo,2020-05-01,520.0,,,,,,,550.0,550.0,3,170160.38607594935,45000.0,17111.11111111111,17486.11111111111,19250.0,1400000.0,178750.0,73.0,9.0,6433469.0
ceel afweyn,2020-05-01,174.0,,,,9.0,,,50.0,50.0,2,91967.32810126584,25988.25,10062.499999999998,10491.666666666666,9000.0,736000.0,60000.0,85.90833333333333,9.091666666666669,3741458.725
laasqoray,2020-05-01,427.0,,,,7.0,,,350.0,450.0,1,125592.24177215189,30185.55555555555,24287.03703703704,18805.555555555555,21000.0,1740000.0,169166.66666666666,81.66666666666667,8.333333333333334,6069453.888888889
bossaso,2020-05-01,271.0,1.0,,,20.0,4.0,7.0,450.0,150.0,7,204852.3886075949,12000.0,36000.0,18805.555555555555,22000.0,1750000.0,165000.0,80.0,8.0,5577497.0
bandarbeyla,2020-05-01,34.0,,,,,,,150.0,450.0,2,34883.237341772154,30000.0,27750.0,20019.44444444444,25000.0,1575000.0,150000.0,63.0,6.0,5883622.0
caluula,2020-05-01,37.0,,15.0,,,,,50.0,150.0,3,61486.5741772152,25000.0,32906.25,18805.555555555555,32000.0,1662500.0,250000.0,52.0,8.0,5858247.0
iskushuban,2020-05-01,76.0,,,,,2.0,1.0,150.0,150.0,4,79583.09088607595,30000.0,31875.0,18805.555555555555,24250.0,1725000.0,153750.0,71.0,6.0,5829185.0
qandala,2020-05-01,39.0,,,,,,,50.0,250.0,0,60499.58,22333.33333333333,33937.5,18805.555555555555,26083.33333333333,1712500.0,189583.3333333333,67.66666666666667,7.333333333333333,5754976.333333333
qardho,2020-05-01,63.0,,26.0,,3.0,,,650.0,150.0,0,129758.81265822783,24193.703703703704,27416.005291005287,20283.33333333333,23678.571428571428,1924642.857142857,155238.0952380952,81.66666666666667,6.904761904761905,5877270.259259258
garoowe,2020-05-01,471.0,2.0,,,,2.0,0.0,50.0,50.0,5,80789.2858227848,9420.0,24500.0,24875.0,23250.0,2542500.0,151250.0,109.0,7.0,5706468.0
burtinle,2020-05-01,173.0,,,,,,,50.0,50.0,1,84269.62227848101,28473.33333333333,21050.0,17750.0,24000.0,2410000.0,105000.0,92.0,6.2,5218072.666666667
eyl,2020-05-01,153.0,,,,,,,,,2,54320.57518987342,23021.75925925926,27750.0,20969.44444444444,28500.0,2070000.0,133750.0,75.0,5.0,5671358.231481481
gaalkacyo,2020-05-01,267.0,,2.0,,2.0,13.0,26.0,550.0,250.0,4,162930.3417721519,29750.0,12000.0,13000.0,23500.0,2425000.0,158750.0,103.0,7.0,3495500.0
galdogob,2020-05-01,84.0,,,,,,,150.0,150.0,0,54870.78759493671,29750.0,12000.0,13000.0,23500.0,2425000.0,158750.0,103.0,7.0,3495500.0
hobyo,2020-05-01,36.0,,,,,,,,50.0,3,82080.9035443038,19916.666666666668,30000.0,37500.0,30000.0,1400000.0,190000.0,47.0,6.0,3192500.0
jariiban,2020-05-01,22.0,,3.0,,,,,50.0,50.0,2,83363.02215189874,25290.43981481481,26000.0,22304.86111111111,26000.0,2042500.0,98750.0,79.0,4.0,4394357.724537037
xarardheere,2020-05-01,104.0,,,,,,,,,2,83681.94987341772,5000.0,11000.0,14000.0,17000.0,1050000.0,58750.0,62.0,3.0,2116000.0
dhuusamarreeb,2020-05-01,362.0,,16.0,,4.0,4.0,0.0,3300.0,3300.0,1,109715.25822784811,25000.0,17000.0,18000.0,22000.0,1050000.0,150000.0,48.0,7.0,3966000.0
cabudwaaq,2020-05-01,21.0,,40.0,,53.0,1.0,1.0,,,7,56756.7829113924,10000.0,16800.0,22400.0,24000.0,1372000.0,70000.0,57.0,3.0,3551125.0
cadaado,2020-05-01,220.0,8.0,,,3.0,1.0,0.0,,,1,114404.52569620252,21166.666666666668,18950.0,22725.0,24875.0,1561750.0,142187.5,63.75,5.75,3551281.25
ceel buur,2020-05-01,335.0,,,,,2.0,1.0,,,3,97737.40734177217,17819.444444444445,15187.5,19050.0,21166.666666666668,1064583.3333333333,131666.66666666666,57.6,7.0,2934385.6666666665
ceel dheer,2020-05-01,213.0,,,,,,,,50.0,3,101558.04151898736,20000.0,10625.0,15266.666666666666,18250.0,962500.0,162500.0,53.0,9.0,2815063.0
belet weyne,2020-05-01,3807.0,6.0,34.0,,,5.0,2.0,180950.0,181600.0,10,208078.9734177215,25000.0,13500.0,13000.0,20000.0,1050000.0,141250.0,78.0,10.0,2915438.0
bulo burto,2020-05-01,28.0,2.0,,,,5.0,17.0,,,3,132940.59493670886,12000.0,9000.0,12750.0,19750.0,875000.0,87500.0,117.37142857142858,9.375,2601313.0
jalalaqsi,2020-05-01,398.0,,,,,2.0,0.0,7450.0,7450.0,5,102926.93860759494,14333.333333333334,6000.0,11250.0,22000.0,1050000.0,81000.0,175.0,14.0,2778226.333333333
jowhar,2020-05-01,745.0,20.0,,,33.0,4.0,2.0,6850.0,7050.0,5,300786.8,16000.0,4000.0,7700.0,15000.0,1462500.0,121250.0,190.0,16.0,1615428.0
adan yabaal,2020-05-01,,,,,,1.0,1.0,,,3,81065.6,15000.0,21750.0,13316.666666666666,31750.0,915625.0,56250.0,100.09285714285714,3.0,4117938.0
balcad,2020-05-01,1040.0,8.0,4.0,,,10.0,18.0,1200.0,1250.0,5,176049.30379746837,11000.0,6000.0,10000.0,16000.0,1200000.0,38750.0,120.0,4.0,1938739.75
cadale,2020-05-01,434.0,,,,2.0,1.0,0.0,,,4,64696.40139240506,14083.333333333334,14000.0,14000.0,14500.0,775000.0,15000.0,55.0,1.0,2612583.020833333
banadir,2020-05-01,9207.0,170.0,783.0,,,60.0,40.0,5650.0,3950.0,8,967994.8481012658,11000.0,8975.0,11475.0,12750.0,1750000.0,100000.0,153.0,9.0,2576555.0
marka,2020-05-01,634.0,4.0,15.0,,23.0,15.0,29.0,250.0,350.0,5,221201.4683544304,47750.0,8000.0,9225.0,16500.0,2325000.0,60000.0,252.0,7.0,2321688.0
afgooye,2020-05-01,4845.0,,,,,31.0,72.0,150.0,1050.0,5,245185.59367088607,19150.0,6667.0,11500.0,15000.0,1575000.0,93750.0,160.0,7.2,2008790.0
baraawe,2020-05-01,200.0,6.0,,,,1.0,0.0,,50.0,6,91515.33012658228,35937.5,8500.0,9000.0,17750.0,1350000.0,23750.0,150.0,3.0,2209859.5
kurtunwaarey,2020-05-01,,17.0,5.0,,1.0,,,350.0,450.0,2,74499.03405063291,34562.5,6125.0,7000.0,19500.0,1322500.0,70000.0,189.0,10.0,2174078.5
qoryooley,2020-05-01,254.0,,,,,7.0,4.0,3650.0,3850.0,5,204097.6329113924,20000.0,4000.0,6850.0,17250.0,937500.0,63750.0,137.0,9.0,1990688.0
sablaale,2020-05-01,,,,,,2.0,6.0,,150.0,2,60287.29556962025,30475.0,6030.0,9100.0,20887.5,1058750.0,68500.0,157.33333333333334,10.666666666666666,2213225.0
wanla weyn,2020-05-01,670.0,,7.0,,,3.0,3.0,250.0,450.0,7,184948.1037974684,6000.0,3333.0,11000.0,14750.0,1515000.0,76667.0,138.0,7.0,1554186.0
baydhaba,2020-05-01,1639.0,60.0,81.0,,1092.0,12.0,26.0,1050.0,350.0,5,366461.2278481013,25000.0,5200.0,10000.0,18000.0,1175000.0,105000.0,226.0,20.0,1912875.0
buur hakaba,2020-05-01,510.0,,,,,3.0,11.0,,50.0,6,192756.0025316456,24339.58333333333,4000.0,8250.0,16250.0,1262500.0,112500.0,316.0,28.0,2036133.75
diinsoor,2020-05-01,842.0,,,,,7.0,5.0,250.0,850.0,10,107218.16936708862,30000.0,5300.0,7000.0,35000.0,795000.0,60000.0,150.0,11.0,2371750.0
qansax dheere,2020-05-01,267.0,1.0,24.0,,24.0,2.0,0.0,,150.0,3,119236.3746835443,20000.0,5125.0,8250.0,19250.0,1112500.0,65000.0,217.0,13.0,1877375.0
xudur,2020-05-01,1035.0,,11.0,,67.0,,,1400.0,1450.0,1,126211.11012658228,30000.0,10500.0,13000.0,20000.0,1150000.0,81250.0,110.0,8.0,2950875.0
ceel barde,2020-05-01,487.0,1.0,,,11.0,,,1050.0,1050.0,4,55416.498607594935,27500.0,17000.0,20000.0,19333.33333333333,975000.0,65000.0,57.0,4.0,3103625.0
tayeeglow,2020-05-01,308.0,,,,16.0,1.0,1.0,600.0,50.0,4,119006.3116455696,21405.65476190476,6000.0,8000.0,18000.0,780000.0,52500.0,130.0,9.0,2439206.535714286
waajid,2020-05-01,222.0,,,,,1.0,2.0,,350.0,3,90893.47569620251,23333.33333333333,9000.0,9000.0,30500.0,830000.0,71250.0,143.66666666666666,16.0,2063938.0
rab dhuure,2020-05-01,49.0,,,,,,,,50.0,0,57778.24253164557,23958.33333333333,11500.0,12937.5,22208.33333333333,964375.0,101250.0,101.41666666666666,12.0,2685344.0
garbahaarey,2020-05-01,596.0,,,,16.0,2.0,2.0,350.0,450.0,2,101052.45012658228,17708.333333333332,10033.333333333334,13500.0,20583.33333333333,1028500.0,125208.33333333331,136.33333333333334,15.166666666666666,2598541.833333333
baardheere,2020-05-01,361.0,,,,,4.0,3.0,350.0,1650.0,6,127104.97341772151,8000.0,6125.0,13000.0,20000.0,1012500.0,147500.0,165.0,24.0,2095000.0
belet xaawo,2020-05-01,1061.0,,2.0,,5.0,,,50.0,50.0,6,272403.81607594935,22000.0,17000.0,20250.0,20250.0,931000.0,141250.0,55.0,8.0,3402438.0
ceel waaq,2020-05-01,33.0,4.0,69.0,,,5.0,3.0,1350.0,1350.0,9,33340.071772151896,16250.0,17250.0,19750.0,27000.0,1037500.0,105000.0,60.0,6.0,3680625.0
doolow,2020-05-01,1369.0,2.0,13.0,,32.0,,,50.0,50.0,2,38119.57772151899,18500.0,13250.0,15000.0,19625.0,916750.0,164375.0,75.0,14.0,3012688.0
luuq,2020-05-01,232.0,3.0,9.0,,18.0,,,350.0,50.0,1,99051.52379746836,15000.0,9500.0,9750.0,19000.0,902500.0,187500.0,95.0,20.0,2622938.0
bu'aale,2020-05-01,,26.0,,,,4.0,3.0,50.0,1450.0,6,72399.69088607594,27750.0,6225.0,11700.0,18450.0,795000.0,70750.0,68.0,6.0,2212406.0
jilib,2020-05-01,,47.0,,,114.0,3.0,6.0,,100.0,7,145950.03164556963,24125.0,6918.333333333333,11650.0,18375.0,827500.0,74000.0,71.0,6.0,2098031.0
saakow,2020-05-01,,21.0,,,,,,6550.0,3250.0,4,116269.31518987342,26125.0,6175.0,12000.0,17950.0,802500.0,74000.0,67.0,6.0,2222063.0
kismaayo,2020-05-01,1430.0,65.0,,,13.0,7.0,7.0,150.0,50.0,9,209158.0265822785,70000.0,6453.75,16500.0,16750.0,1250000.0,120000.0,76.0,7.0,2943313.0
afmadow,2020-05-01,856.0,1.0,,,11.0,4.0,8.0,150.0,50.0,7,106179.01683544304,23750.0,6360.833333333333,14500.0,20000.0,925000.0,80000.0,64.0,6.0,2040083.0
badhaadhe,2020-05-01,7.0,,,,,1.0,2.0,,,2,78281.29518987342,46875.0,6360.833333333333,15500.0,18375.0,1087500.0,100000.0,70.0,6.5,2491698.0
jamaame,2020-05-01,,,,,,3.0,2.0,250.0,450.0,6,154842.8658227848,10000.0,6639.583333333333,11750.0,19250.0,898750.0,105000.0,76.0,9.0,2076200.0
borama,2020-06-01,1667.0,,,,,,,550.0,450.0,6,320229.4240506329,5000.0,3540.0,4500.0,6260.0,351900.0,59160.0,56.0,9.0,1156708.0
baki,2020-06-01,225.0,,,,,,,150.0,150.0,0,49745.60632911392,8200.0,4051.5,4850.0,6915.0,439225.0,80790.0,65.75,12.0,1171578.0
lughaye,2020-06-01,337.0,,,,,,,50.0,50.0,2,73469.8540506329,6066.666666666667,6000.0,4675.0,6900.0,455000.0,100000.0,76.0,17.0,1129695.3333333333
zeylac,2020-06-01,408.0,,,,,,,50.0,50.0,2,51597.866202531644,5000.0,5300.0,4587.5,8000.0,458000.0,118500.0,57.0,15.0,1060800.0
hargeysa,2020-06-01,1596.0,,,,,,,150.0,50.0,4,667613.693670886,9600.0,4066.0,5200.0,6840.0,502000.0,70800.0,73.0,10.0,1186448.0
berbera,2020-06-01,150.0,,,,,,,,150.0,0,87709.49316455696,9266.666666666666,4539.166666666667,5350.0,7063.75,532681.25,61272.5,75.91666666666667,10.333333333333334,1250165.3333333333
gebiley,2020-06-01,944.0,,,,,,,,,2,111876.77924050634,10000.0,2600.0,4850.0,7660.0,448000.0,93200.0,58.0,12.0,1171578.0
burco,2020-06-01,354.0,,,,1.0,,,50.0,150.0,4,346934.09493670886,10000.0,5500.0,6000.0,5500.0,492000.0,47000.0,89.0,9.0,1392470.0
buuhoodle,2020-06-01,1233.0,,,,,3.0,1.0,50.0,150.0,3,184408.39620253164,36800.0,5500.0,6000.0,14750.0,1436000.0,123500.0,94.0,8.5,3953235.0
owdweyne,2020-06-01,221.0,,,,,,,150.0,150.0,1,67513.5735443038,9622.22222222222,4701.722222222223,5516.666666666667,6467.916666666667,508893.75,59690.833333333336,79.30555555555556,9.77777777777778,1276361.111111111
sheikh,2020-06-01,6.0,,,,,,,,50.0,0,43511.30063291139,9622.22222222222,4701.722222222223,5516.666666666667,6467.916666666667,508893.75,59690.833333333336,79.30555555555556,9.77777777777778,1276361.111111111
laas caanood,2020-06-01,1922.0,,,,,,,250.0,50.0,4,95946.12025316455,63600.0,15450.0,15100.0,24000.0,2380000.0,200000.0,99.0,8.0,6514000.0
caynabo,2020-06-01,634.0,,,,,,,150.0,150.0,1,104252.30924050632,36800.0,8816.666666666666,9033.333333333334,14850.0,1389100.0,113400.0,94.0,8.5,3953235.0
taleex,2020-06-01,82.0,,,,,,,50.0,50.0,0,40260.82974683544,39438.66666666666,20425.0,19650.0,21200.0,2117000.0,170500.0,102.0,8.333333333333334,6193264.666666667
xudun,2020-06-01,334.0,,,,,,,50.0,50.0,2,36155.66594936709,46209.66666666666,14897.22222222222,14594.444444444443,21000.0,1940000.0,150000.0,96.75,8.708333333333334,5738049.916666667
ceerigaabo,2020-06-01,184.0,,,,,1.0,1.0,550.0,450.0,4,170160.38607594935,45000.0,17661.11111111111,17122.222222222223,18200.0,1670000.0,179000.0,92.0,10.0,6291700.0
ceel afweyn,2020-06-01,401.0,,,,,1.0,0.0,50.0,50.0,2,91967.32810126584,29455.266666666663,10282.833333333332,10420.0,9000.0,697500.0,46500.0,89.53333333333333,9.308333333333334,3725124.05
laasqoray,2020-06-01,916.0,3.0,,,,2.0,1.0,950.0,1050.0,4,125592.24177215189,32179.55555555555,24495.37037037037,18386.11111111111,20666.666666666668,1882333.3333333333,171500.0,92.0,8.444444444444445,5992469.555555556
bossaso,2020-06-01,643.0,,,,,2.0,1.0,550.0,200.0,7,204852.3886075949,12100.0,35400.0,18386.11111111111,22600.0,1860000.0,165000.0,82.0,7.0,5492444.0
bandarbeyla,2020-06-01,271.0,,,,,,,150.0,350.0,3,34883.237341772154,30000.0,29200.0,19555.37037037037,25000.0,1690000.0,150000.0,68.0,6.0,5787644.0
caluula,2020-06-01,781.0,,,,,,,50.0,250.0,4,61486.5741772152,25000.0,33075.0,18386.11111111111,32000.0,1810000.0,250000.0,57.0,8.0,5828194.0
iskushuban,2020-06-01,904.0,,,,,2.0,3.0,150.0,50.0,5,79583.09088607595,30000.0,32300.0,18386.11111111111,24000.0,1770000.0,150000.0,74.0,6.0,5724894.0
qandala,2020-06-01,30.0,,,,,,,50.0,350.0,0,60499.58,22366.666666666668,33850.0,18386.11111111111,26200.0,1813333.3333333333,188333.3333333333,71.0,7.0,5681844.0
qardho,2020-06-01,1532.0,,,,,,,1350.0,950.0,1,129758.81265822783,25572.37037037037,28060.05291005291,19801.666666666664,23466.666666666668,1982190.476190476,155285.7142857143,86.28571428571429,6.682539682539683,5827468.37037037
garoowe,2020-06-01,274.0,,,,,1.0,1.0,50.0,150.0,5,80789.2858227848,9716.0,25400.0,24200.0,21600.0,2478000.0,153000.0,115.0,7.0,5774094.0
burtinle,2020-06-01,173.0,,,,,,,250.0,250.0,1,84269.62227848101,33972.0,21770.0,17433.333333333332,23800.0,2242000.0,98000.0,92.0,6.0,5262048.0
eyl,2020-06-01,172.0,,,,,,,150.0,150.0,1,54320.57518987342,24815.09259259259,29200.0,20478.33333333333,29200.0,2078000.0,127000.0,71.0,4.0,5662813.592592592
gaalkacyo,2020-06-01,470.0,,,,37.0,3.0,2.0,750.0,250.0,4,162930.3417721519,28600.0,12000.0,13000.0,23400.0,2410000.0,165000.0,103.0,7.0,3498050.0
galdogob,2020-06-01,55.0,,,,,,,150.0,150.0,0,54870.78759493671,28600.0,12000.0,13000.0,23400.0,2410000.0,165000.0,103.0,7.0,3498050.0
hobyo,2020-06-01,19.0,,,,1.0,2.0,3.0,,,5,82080.9035443038,20133.33333333333,31200.0,48000.0,30000.0,1400000.0,180000.0,45.0,6.0,3184783.333333333
jariiban,2020-06-01,27.0,,7.0,,,,,,50.0,2,83363.02215189874,26880.10648148148,26800.0,24727.916666666664,23600.0,1935000.0,96000.0,72.0,4.0,4401923.731481481
xarardheere,2020-06-01,38.0,,,,,,,,,1,83681.94987341772,6800.0,19133.33333333333,13400.0,17000.0,884000.0,55000.0,52.0,3.0,2162800.0
dhuusamarreeb,2020-06-01,882.0,12.0,2.0,,19.0,5.0,12.0,,,4,109715.25822784811,25000.0,15600.0,18000.0,20000.0,960000.0,150000.0,48.0,8.0,3893500.0
cabudwaaq,2020-06-01,178.0,1.0,27.0,,8.0,,,50.0,50.0,5,56756.7829113924,10000.0,16800.0,22480.0,23680.0,1540000.0,80000.0,65.0,3.0,3579680.0
cadaado,2020-06-01,671.0,5.0,2.0,,2.0,1.0,0.0,,,1,114404.52569620252,20933.33333333333,18900.0,25370.0,24270.0,1577500.0,143750.0,65.25,6.0,3539003.333333333
ceel buur,2020-06-01,,,,,,2.0,1.0,,50.0,2,97737.40734177217,18155.555555555555,16688.888888888887,21080.0,20200.0,1029000.0,127300.0,54.8,7.2,2934522.2222222225
ceel dheer,2020-06-01,203.0,,,,,1.0,0.0,,50.0,1,101558.04151898736,20000.0,10600.0,15826.666666666666,17400.0,870000.0,150000.0,50.0,9.0,2798100.0
belet weyne,2020-06-01,3568.0,5.0,34.0,,,19.0,17.0,,50.0,7,208078.9734177215,25000.0,14000.0,13000.0,18800.0,1100000.0,137000.0,79.0,10.0,2940600.0
bulo burto,2020-06-01,24.0,1.0,,,,10.0,4.0,,50.0,2,132940.59493670886,12000.0,9600.0,13000.0,18000.0,960000.0,91800.0,111.54285714285712,8.275,2627350.0
jalalaqsi,2020-06-01,489.0,,,,,,,,50.0,2,102926.93860759494,14333.333333333334,8000.0,11000.0,20000.0,1050000.0,75000.0,131.0,9.0,2746809.333333333
jowhar,2020-06-01,1214.0,8.0,,,33.0,10.0,11.0,,150.0,4,300786.8,16000.0,5250.0,8000.0,15500.0,1457500.0,122500.0,182.0,15.0,1720878.0
adan yabaal,2020-06-01,,,,,,1.0,2.0,,50.0,2,81065.6,15000.0,21500.0,13456.666666666666,27750.0,901250.0,51250.0,86.13571428571429,2.0,3892200.0
balcad,2020-06-01,624.0,3.0,,,,7.0,2.0,,50.0,4,176049.30379746837,11000.0,5000.0,10000.0,16000.0,1012500.0,32500.0,101.0,3.0,1917321.75
cadale,2020-06-01,875.0,,,,,,,,,5,64696.40139240506,14083.333333333334,14000.0,14000.0,14500.0,725000.0,15000.0,52.0,1.0,2569302.270833333
banadir,2020-06-01,10764.0,93.0,547.0,,21.0,43.0,28.0,5450.0,50.0,5,967994.8481012658,11000.0,7160.0,9560.0,12400.0,1834000.0,105000.0,192.0,11.0,2512067.0
marka,2020-06-01,859.0,16.0,318.0,,120.0,15.0,60.0,350.0,2150.0,5,221201.4683544304,47500.0,8000.0,9125.0,15750.0,2375000.0,61250.0,260.0,7.0,2312638.0
afgooye,2020-06-01,4186.0,,6.0,,,12.0,6.0,50.0,1950.0,6,245185.59367088607,18600.0,5833.0,11667.0,15000.0,1475000.0,82500.0,166.8,7.0,1829944.0
baraawe,2020-06-01,179.0,12.0,,,,2.0,0.0,,50.0,2,91515.33012658228,39050.0,8000.0,9250.0,16500.0,1350000.0,22500.0,146.0,2.0,2245219.0
kurtunwaarey,2020-06-01,,9.0,33.0,,5.0,,,650.0,650.0,2,74499.03405063291,34683.333333333336,6375.0,7300.0,18000.0,1345000.0,70000.0,184.0,10.0,2189230.0
qoryooley,2020-06-01,80.0,,24.0,,35.0,6.0,0.0,50.0,450.0,4,204097.6329113924,17500.0,5000.0,7500.0,15750.0,937500.0,69375.0,125.0,9.0,2009833.0
sablaale,2020-06-01,,,,,,,,,50.0,0,60287.29556962025,33626.66666666667,6131.0,10305.0,19470.0,1052166.6666666667,62416.66666666666,145.33333333333334,8.666666666666666,2259314.8
wanla weyn,2020-06-01,967.0,,5.0,,14.0,4.0,17.0,1150.0,3250.0,5,184948.1037974684,6000.0,4166.0,10000.0,13750.0,1562500.0,52500.0,156.0,5.0,1606398.0
baydhaba,2020-06-01,3950.0,35.0,380.0,,959.0,6.0,14.0,1500.0,950.0,6,366461.2278481013,25000.0,5680.0,10640.0,16400.0,1238000.0,100000.0,218.0,18.0,1943300.0
buur hakaba,2020-06-01,520.0,,8.0,,,6.0,2.0,,150.0,4,192756.0025316456,24801.666666666668,4500.0,9000.0,15800.0,1374000.0,100000.0,305.0,22.0,2065670.9666666668
diinsoor,2020-06-01,557.0,,,,23.0,1.0,0.0,1050.0,1550.0,7,107218.16936708862,32000.0,5080.0,6600.0,29200.0,666000.0,50000.0,131.0,10.0,2385950.0
qansax dheere,2020-06-01,290.0,,19.0,,10.0,1.0,0.0,,350.0,1,119236.3746835443,24000.0,5400.0,8000.0,18000.0,1204000.0,58000.0,223.0,11.0,1987750.0
xudur,2020-06-01,1360.0,,,,26.0,3.0,12.0,750.0,750.0,4,126211.11012658228,30000.0,10500.0,12700.0,18400.0,960000.0,71000.0,91.0,7.0,2918100.0
