centx,centy,fews_ipc,fews_ha,fews_proj_near,fews_proj_near_ha,fews_proj_med,fews_proj_med_ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,acled_count,acled_fatalities,p_staple_food,surface_area,cropland_pct,pop,ruggedness_mean,pasture_pct,date,area
49.50765,9.502092,,,,,,,0.1255916,96.36023,0.08629858,-0.002731557,1.403227,0.02068073,0,0,1.239496,18708.98,0.01045539,180631.0,74899.42,5.533937,2018-07-01,qardho
49.50765,9.502092,,,,,,,0.1237028,96.64278,0.390372,-0.1118355,1.375865,0.02491023,1,1,1.241369,18708.98,0.01045539,180631.0,74899.42,5.533937,2018-08-01,qardho
49.50765,9.502092,,,,,,,0.1292213,95.54679,1.663025,0.04910943,2.578498,0.0319891,0,0,1.225026,18708.98,0.01045539,180631.0,74899.42,5.533937,2018-09-01,qardho
49.50765,9.502092,2.0,0.0,2.0,0.0,3.0,0.0,0.1375272,94.12485,3.902852,0.2272915,2.98581,-1.025311,0,0,1.215977,18708.98,0.01045539,180631.0,74899.42,5.533937,2018-10-01,qardho
49.50765,9.502092,,,,,,,0.136221,92.43004,0.3727554,-0.2545892,3.40213,-0.882988,0,0,1.24032,18708.98,0.01045539,180631.0,74899.42,5.533937,2018-11-01,qardho
49.50765,9.502092,,,,,,,0.1325082,91.99781,0.4500518,0.0275945,2.953126,-0.6820135,0,0,1.223959,18708.98,0.01045539,180631.0,74899.42,5.533937,2018-12-01,qardho
49.50765,9.502092,,,,,,,0.1296872,92.41886,0.04625333,0.0108592,2.600073,-0.9777224,1,0,1.244685,18708.98,0.01045539,200153.0,74899.42,5.533937,2019-01-01,qardho
49.50765,9.502092,2.0,1.0,3.0,0.0,2.0,0.0,0.1261263,92.72925,0.09406574,-0.004860241,2.705665,-0.2664448,0,0,1.249832,18708.98,0.01045539,200153.0,74899.42,5.533937,2019-02-01,qardho
49.50765,9.502092,,,,,,,0.1265111,94.81541,0.5735409,-0.3893026,2.388045,-0.7607538,0,0,1.260542,18708.98,0.01045539,200153.0,74899.42,5.533937,2019-03-01,qardho
49.50765,9.502092,,,,,,,0.1263583,95.18948,0.913741,-2.634992,3.457437,-0.4049963,0,0,1.262458,18708.98,0.01045539,200153.0,74899.42,5.533937,2019-04-01,qardho
49.50765,9.502092,,,,,,,0.1359873,94.54259,7.63098,1.889705,2.914665,-1.344134,1,0,1.258469,18708.98,0.01045539,200153.0,74899.42,5.533937,2019-05-01,qardho
49.50765,9.502092,3.0,0.0,4.0,0.0,3.0,0.0,0.1515385,109.0268,2.580172,2.012699,2.400396,0.1840461,0,0,1.260103,18708.98,0.01045539,200153.0,74899.42,5.533937,2019-06-01,qardho
49.50765,9.502092,,,,,,,0.1464318,112.3499,0.0904947,0.001464559,1.43998,0.05743348,0,0,1.266675,18708.98,0.01045539,200153.0,74899.42,5.533937,2019-07-01,qardho
49.50765,9.502092,,,,,,,0.137758,107.6234,0.4813175,-0.02089006,0.9412295,-0.4097256,1,1,1.242846,18708.98,0.01045539,200153.0,74899.42,5.533937,2019-08-01,qardho
49.50765,9.502092,,,,,,,0.139313,103.0087,1.62832,0.01440465,2.151471,-0.3950379,0,0,1.24239,18708.98,0.01045539,200153.0,74899.42,5.533937,2019-09-01,qardho
49.50765,9.502092,2.0,1.0,3.0,0.0,2.0,0.0,0.1476399,101.0461,2.634401,-1.041159,3.596646,-0.4144758,0,0,1.247075,18708.98,0.01045539,200153.0,74899.42,5.533937,2019-10-01,qardho
49.50765,9.502092,,,,,,,0.1533885,104.0787,2.232608,1.605263,4.994172,0.709054,0,0,1.233761,18708.98,0.01045539,200153.0,74899.42,5.533937,2019-11-01,qardho
49.50765,9.502092,,,,,,,0.1763477,122.4347,1.937109,1.514651,5.084822,1.449683,0,0,1.230011,18708.98,0.01045539,200153.0,74899.42,5.533937,2019-12-01,qardho
49.50765,9.502092,,,,,,,0.1768696,126.0424,0.03299462,-0.002677949,3.73065,0.1528539,0,0,1.242543,18708.98,0.01045539,140426.0,74899.42,5.533937,2020-01-01,qardho
49.50765,9.502092,2.0,0.0,2.0,0.0,3.0,0.0,0.1607208,118.1634,0.09996029,0.001158938,2.805909,-0.1662013,0,0,1.246449,18708.98,0.01045539,140426.0,74899.42,5.533937,2020-02-01,qardho
43.63929,3.266359,,,,,,,0.4720702,139.6341,0.1691301,-0.02073488,11.42389,7.042103,0,0,0.4181732,12967.38,8.518657,372412.2,20548.55,93.30323,2007-01-01,baydhaba
43.63929,3.266359,,,,,,,0.3425317,123.3911,0.1617375,-0.05805113,3.829404,1.682686,2,1,0.3597911,12967.38,8.518657,372412.2,20548.55,93.30323,2007-02-01,baydhaba
43.63929,3.266359,,,,,,,0.3083089,110.1138,3.313949,-0.8525747,3.126551,0.3845335,1,0,0.3572,12967.38,8.518657,372412.2,20548.55,93.30323,2007-03-01,baydhaba
43.63929,3.266359,,,,,,,0.4824361,112.9664,19.35444,-4.478941,10.3384,1.078697,1,1,0.4649625,12967.38,8.518657,372412.2,20548.55,93.30323,2007-04-01,baydhaba
43.63929,3.266359,,,,,,,0.5370263,106.3691,8.621873,-3.758905,20.29703,2.584376,1,0,0.4480498,12967.38,8.518657,372412.2,20548.55,93.30323,2007-05-01,baydhaba
43.63929,3.266359,,,,,,,0.4143552,110.6259,3.995981,1.848222,13.80367,1.798243,6,5,0.4954983,12967.38,8.518657,372412.2,20548.55,93.30323,2007-06-01,baydhaba
43.63929,3.266359,,,,,,,0.32974,104.4755,4.073766,-0.08115429,7.726728,0.3935141,0,0,0.551434,12967.38,8.518657,372412.2,20548.55,93.30323,2007-07-01,baydhaba
43.63929,3.266359,,,,,,,0.2919399,100.1999,2.468742,-0.0936461,5.36309,-0.03439979,1,0,0.5305683,12967.38,8.518657,372412.2,20548.55,93.30323,2007-08-01,baydhaba
43.63929,3.266359,,,,,,,0.3549899,119.2308,1.798331,0.338503,5.087994,0.06184296,4,1,0.5389525,12967.38,8.518657,372412.2,20548.55,93.30323,2007-09-01,baydhaba
43.63929,3.266359,,,,,,,0.5077735,109.8549,30.53234,9.868113,13.90637,3.129099,6,2,0.5796621,12967.38,8.518657,372412.2,20548.55,93.30323,2007-10-01,baydhaba
43.63929,3.266359,,,,,,,0.586305,107.4628,9.471432,0.320702,15.40885,-1.123296,2,1,0.5695217,12967.38,8.518657,372412.2,20548.55,93.30323,2007-11-01,baydhaba
43.63929,3.266359,,,,,,,0.4000174,89.85607,0.5312844,-0.8356516,5.542756,-3.763102,8,7,0.593506,12967.38,8.518657,372412.2,20548.55,93.30323,2007-12-01,baydhaba
43.63929,3.266359,,,,,,,0.3132916,92.66885,0.3247496,0.1348846,3.076111,-1.305672,6,6,0.6604137,12967.38,8.518657,381728.2,20548.55,93.30323,2008-01-01,baydhaba
43.63929,3.266359,,,,,,,0.2692497,96.99255,0.1934536,-0.02633503,1.725943,-0.4207751,4,3,0.7786458,12967.38,8.518657,381728.2,20548.55,93.30323,2008-02-01,baydhaba
43.63929,3.266359,,,,,,,0.2629064,93.89808,1.907057,-2.259467,1.55133,-1.190688,6,2,0.866442,12967.38,8.518657,381728.2,20548.55,93.30323,2008-03-01,baydhaba
43.63929,3.266359,,,,,,,0.3596081,84.20521,14.02165,-9.811733,7.809534,-1.450171,14,25,0.8719595,12967.38,8.518657,381728.2,20548.55,93.30323,2008-04-01,baydhaba
43.63929,3.266359,,,,,,,0.4466161,88.46151,10.38364,-1.997139,13.03683,-4.675825,14,11,0.9871545,12967.38,8.518657,381728.2,20548.55,93.30323,2008-05-01,baydhaba
43.63929,3.266359,,,,,,,0.3909424,104.375,2.501935,0.3541759,14.28696,2.281538,7,4,1.048208,12967.38,8.518657,381728.2,20548.55,93.30323,2008-06-01,baydhaba
43.63929,3.266359,,,,,,,0.2947647,93.39389,4.221359,0.06643875,8.17812,0.8449052,13,11,1.141436,12967.38,8.518657,381728.2,20548.55,93.30323,2008-07-01,baydhaba
43.63929,3.266359,,,,,,,0.2904486,99.68804,2.365858,-0.1965301,5.318383,-0.07910687,9,1,1.024932,12967.38,8.518657,381728.2,20548.55,93.30323,2008-08-01,baydhaba
43.63929,3.266359,,,,,,,0.3346446,112.3974,1.732117,0.2722894,5.308476,0.2823246,22,25,1.052067,12967.38,8.518657,381728.2,20548.55,93.30323,2008-09-01,baydhaba
43.63929,3.266359,,,,,,,0.5634219,121.8942,24.02437,3.360144,15.65808,4.880811,16,22,0.904147,12967.38,8.518657,381728.2,20548.55,93.30323,2008-10-01,baydhaba
43.63929,3.266359,,,,,,,0.4684105,85.8541,5.668824,-3.481906,12.4103,-4.121851,21,11,0.8731737,12967.38,8.518657,381728.2,20548.55,93.30323,2008-11-01,baydhaba
43.63929,3.266359,,,,,,,0.3265104,73.34415,0.4897379,-0.8771982,3.526451,-5.779407,10,9,0.9086537,12967.38,8.518657,381728.2,20548.55,93.30323,2008-12-01,baydhaba
43.63929,3.266359,,,,,,,0.2795612,82.69167,0.1561266,-0.03393982,2.625036,-1.756747,4,8,0.8201466,12967.38,8.518657,391025.0,20548.55,93.30323,2009-01-01,baydhaba
43.63929,3.266359,,,,,,,0.2675987,96.3978,0.5227539,0.3012505,1.934915,-0.2118037,0,0,0.7649725,12967.38,8.518657,391025.0,20548.55,93.30323,2009-02-01,baydhaba
43.63929,3.266359,,,,,,,0.2712222,96.76219,2.660595,-1.586649,2.258497,-0.5057231,0,0,0.6825191,12967.38,8.518657,391025.0,20548.55,93.30323,2009-03-01,baydhaba
43.63929,3.266359,,,,,,,0.4351769,100.949,17.61632,-6.217065,8.460225,-1.167959,1,1,0.6785351,12967.38,8.518657,391025.0,20548.55,93.30323,2009-04-01,baydhaba
43.63929,3.266359,,,,,,,0.4409994,87.349,9.51018,-2.870598,13.3629,-4.349758,0,0,0.6637025,12967.38,8.518657,391025.0,20548.55,93.30323,2009-05-01,baydhaba
43.63929,3.266359,,,,,,,0.3185879,85.05761,1.565856,-0.581903,7.925152,-4.080272,1,0,0.6968986,12967.38,8.518657,391025.0,20548.55,93.30323,2009-06-01,baydhaba
43.63929,3.266359,,,,,,,0.2645825,83.8309,3.538917,-0.6160034,5.200777,-2.132437,3,0,0.703415,12967.38,8.518657,391025.0,20548.55,93.30323,2009-07-01,baydhaba
43.63929,3.266359,,,,,,,0.2646189,90.82274,2.299118,-0.2632698,4.767871,-0.6296183,1,0,0.6609255,12967.38,8.518657,391025.0,20548.55,93.30323,2009-08-01,baydhaba
43.63929,3.266359,,,,,,,0.2655591,89.19363,0.9833889,-0.4764387,4.311429,-0.7147218,0,0,0.6501737,12967.38,8.518657,391025.0,20548.55,93.30323,2009-09-01,baydhaba
43.63929,3.266359,3.0,,,,,,0.5308692,114.8516,42.30002,21.6358,13.81821,3.040945,2,7,0.666289,12967.38,8.518657,391025.0,20548.55,93.30323,2009-10-01,baydhaba
43.63929,3.266359,,,,,,,0.5796114,106.2359,5.972013,-3.178716,18.77507,2.242919,1,0,0.6543282,12967.38,8.518657,391025.0,20548.55,93.30323,2009-11-01,baydhaba
43.63929,3.266359,,,,,,,0.4628783,103.9765,1.430523,0.06358659,9.194213,-0.1116447,0,0,0.668845,12967.38,8.518657,391025.0,20548.55,93.30323,2009-12-01,baydhaba
43.63929,3.266359,2.0,,,,,,0.357295,105.6847,0.149837,-0.04022942,3.657238,-0.7245448,4,1,0.6354808,12967.38,8.518657,400341.0,20548.55,93.30323,2010-01-01,baydhaba
43.63929,3.266359,,,,,,,0.2784955,100.3232,0.5581445,0.3366411,2.435685,0.2889669,3,0,0.6828624,12967.38,8.518657,400341.0,20548.55,93.30323,2010-02-01,baydhaba
43.63929,3.266359,,,,,,,0.3733917,133.2125,17.22095,12.9737,7.23929,4.47507,0,0,0.6965895,12967.38,8.518657,400341.0,20548.55,93.30323,2010-03-01,baydhaba
43.63929,3.266359,2.0,,,,,,0.5342702,123.9359,24.4652,0.6318126,15.88121,6.253022,0,0,0.7231387,12967.38,8.518657,400341.0,20548.55,93.30323,2010-04-01,baydhaba
43.63929,3.266359,,,,,,,0.4796389,95.00235,7.318707,-5.062071,17.87337,0.1607175,1,3,0.6636079,12967.38,8.518657,400341.0,20548.55,93.30323,2010-05-01,baydhaba
43.63929,3.266359,,,,,,,0.3025902,80.78649,1.963255,-0.1845045,13.82873,1.823304,0,0,0.6999617,12967.38,8.518657,400341.0,20548.55,93.30323,2010-06-01,baydhaba
43.63929,3.266359,2.0,,,,,,0.3054391,96.77598,3.520746,-0.6341736,6.798202,-0.5350127,1,1,0.6662867,12967.38,8.518657,400341.0,20548.55,93.30323,2010-07-01,baydhaba
43.63929,3.266359,,,,,,,0.2725547,93.54645,2.376026,-0.1863619,5.776394,0.3789044,1,0,0.6202181,12967.38,8.518657,400341.0,20548.55,93.30323,2010-08-01,baydhaba
43.63929,3.266359,,,,,,,0.2634177,88.47439,1.072835,-0.3869923,4.927137,-0.09901425,0,0,0.6433725,12967.38,8.518657,400341.0,20548.55,93.30323,2010-09-01,baydhaba
43.63929,3.266359,2.0,,,,,,0.3544723,76.68876,8.459975,-12.20425,7.002405,-3.774862,0,0,0.6448475,12967.38,8.518657,400341.0,20548.55,93.30323,2010-10-01,baydhaba
43.63929,3.266359,,,,,,,0.4142428,75.92579,2.789654,-6.361076,7.061612,-9.470536,0,0,0.819433,12967.38,8.518657,400341.0,20548.55,93.30323,2010-11-01,baydhaba
43.63929,3.266359,,,,,,,0.3002421,67.44349,0.4708934,-0.8960426,2.505945,-6.799913,0,0,0.8824554,12967.38,8.518657,400341.0,20548.55,93.30323,2010-12-01,baydhaba
43.63929,3.266359,2.0,,,,,,0.2597316,76.82627,0.1697311,-0.02033524,1.716579,-2.665204,0,0,0.9753274,12967.38,8.518657,410413.0,20548.55,93.30323,2011-01-01,baydhaba
43.63929,3.266359,,,,,,,0.2431833,87.60255,0.1673677,-0.05413564,1.370914,-0.7758049,0,0,1.073637,12967.38,8.518657,410413.0,20548.55,93.30323,2011-02-01,baydhaba
43.63929,3.266359,,,,,,,0.242842,86.63715,1.124609,-3.122634,1.557175,-1.207045,1,0,1.090101,12967.38,8.518657,410413.0,20548.55,93.30323,2011-03-01,baydhaba
43.63929,3.266359,2.0,,3.0,0.0,3.0,0.0,0.2972315,68.94948,7.766492,-16.06689,3.662545,-5.965639,0,0,1.140562,12967.38,8.518657,410413.0,20548.55,93.30323,2011-04-01,baydhaba
43.63929,3.266359,,,,,,,0.4469201,88.52172,14.75096,2.370185,13.61217,-4.100489,2,0,1.150561,12967.38,8.518657,410413.0,20548.55,93.30323,2011-05-01,baydhaba
43.63929,3.266359,,,,,,,0.3468571,92.60501,1.495403,-0.6523565,6.951882,-5.053543,2,1,1.154877,12967.38,8.518657,410413.0,20548.55,93.30323,2011-06-01,baydhaba
43.63929,3.266359,4.0,,5.0,0.0,5.0,0.0,0.2751827,87.18948,4.066156,-0.08876416,5.717091,-1.616124,0,0,1.16734,12967.38,8.518657,410413.0,20548.55,93.30323,2011-07-01,baydhaba
43.63929,3.266359,,,,,,,0.260722,89.48525,2.308154,-0.2542338,5.218244,-0.1792456,5,1,1.214962,12967.38,8.518657,410413.0,20548.55,93.30323,2011-08-01,baydhaba
43.63929,3.266359,,,,,,,0.2530693,84.99865,0.9884043,-0.4714233,4.732039,-0.2941126,0,0,1.200445,12967.38,8.518657,410413.0,20548.55,93.30323,2011-09-01,baydhaba
43.63929,3.266359,5.0,,5.0,,4.0,,0.5048275,109.2175,46.51743,25.8532,15.2277,4.450437,3,5,1.158285,12967.38,8.518657,410413.0,20548.55,93.30323,2011-10-01,baydhaba
43.63929,3.266359,,,,,,,0.5884044,107.8476,17.36913,8.218398,21.05022,4.518073,0,0,1.08794,12967.38,8.518657,410413.0,20548.55,93.30323,2011-11-01,baydhaba
43.63929,3.266359,,,,,,,0.5805066,130.3994,3.463674,2.096738,15.84984,6.543987,0,0,0.8843199,12967.38,8.518657,410413.0,20548.55,93.30323,2011-12-01,baydhaba
43.63929,3.266359,3.0,,3.0,,3.0,,0.3992142,118.084,0.1493612,-0.0407052,9.360538,4.978755,1,0,0.7926337,12967.38,8.518657,420486.0,20548.55,93.30323,2012-01-01,baydhaba
43.63929,3.266359,,,,,,,0.3048926,109.8323,0.2488066,0.02730319,3.801866,1.655147,14,4,0.6952864,12967.38,8.518657,420486.0,20548.55,93.30323,2012-02-01,baydhaba
43.63929,3.266359,,,,,,,0.269687,96.21447,1.25892,-2.988324,2.113951,-0.6502694,9,15,0.720418,12967.38,8.518657,420486.0,20548.55,93.30323,2012-03-01,baydhaba
43.63929,3.266359,3.0,0.0,3.0,0.0,2.0,0.0,0.3732766,86.58983,24.62523,0.7918493,9.595118,-0.0330659,14,15,0.6740424,12967.38,8.518657,420486.0,20548.55,93.30323,2012-04-01,baydhaba
43.63929,3.266359,,,,,,,0.5267892,104.3414,12.90435,0.5235685,23.2005,5.487846,10,7,0.7324805,12967.38,8.518657,420486.0,20548.55,93.30323,2012-05-01,baydhaba
43.63929,3.266359,,,,,,,0.3562546,95.11398,1.510424,-0.637335,12.78699,0.7815682,7,22,0.7467729,12967.38,8.518657,420486.0,20548.55,93.30323,2012-06-01,baydhaba
43.63929,3.266359,3.0,0.0,3.0,0.0,3.0,0.0,0.2958501,93.73779,3.746435,-0.4084846,7.941598,0.6083838,14,9,0.7735796,12967.38,8.518657,420486.0,20548.55,93.30323,2012-07-01,baydhaba
43.63929,3.266359,,,,,,,0.2858763,98.1187,2.290481,-0.2719065,5.273057,-0.1244325,15,12,0.8234934,12967.38,8.518657,420486.0,20548.55,93.30323,2012-08-01,baydhaba
43.63929,3.266359,,,,,,,0.312948,105.1102,1.395814,-0.06401345,5.254867,0.2287152,3,1,0.8353615,12967.38,8.518657,420486.0,20548.55,93.30323,2012-09-01,baydhaba
43.63929,3.266359,3.0,0.0,3.0,0.0,2.0,0.0,0.5388337,116.5747,24.01559,3.351362,14.6644,3.887136,16,54,0.8017544,12967.38,8.518657,420486.0,20548.55,93.30323,2012-10-01,baydhaba
43.63929,3.266359,,,,,,,0.5853843,107.294,10.18652,1.035791,19.45237,2.920227,18,32,0.7273849,12967.38,8.518657,420486.0,20548.55,93.30323,2012-11-01,baydhaba
43.63929,3.266359,,,,,,,0.4319631,97.03204,1.133144,-0.2337918,10.69781,1.391949,23,56,0.6723265,12967.38,8.518657,420486.0,20548.55,93.30323,2012-12-01,baydhaba
43.63929,3.266359,2.0,1.0,2.0,1.0,2.0,0.0,0.3332369,98.56848,0.285084,0.09501764,3.72093,-0.6608525,12,17,0.6490049,12967.38,8.518657,430559.0,20548.55,93.30323,2013-01-01,baydhaba
43.63929,3.266359,,,,,,,0.2704095,97.41033,0.1762534,-0.04524996,1.615186,-0.5315325,19,23,0.6686044,12967.38,8.518657,430559.0,20548.55,93.30323,2013-02-01,baydhaba
43.63929,3.266359,,,,,,,0.3012923,107.4901,17.33641,13.08916,4.525588,1.761368,14,4,0.7092258,12967.38,8.518657,430559.0,20548.55,93.30323,2013-03-01,baydhaba
43.63929,3.266359,2.0,1.0,2.0,0.0,2.0,0.0,0.5498222,127.5435,39.50867,15.67529,19.92155,10.29337,8,9,0.7174555,12967.38,8.518657,430559.0,20548.55,93.30323,2013-04-01,baydhaba
43.63929,3.266359,,,,,,,0.5242403,103.8366,6.375833,-6.004945,22.47545,4.762791,15,17,0.7370913,12967.38,8.518657,430559.0,20548.55,93.30323,2013-05-01,baydhaba
43.63929,3.266359,,,,,,,0.3606199,96.27943,1.72984,-0.4179195,13.57983,1.574401,17,22,0.7232037,12967.38,8.518657,430559.0,20548.55,93.30323,2013-06-01,baydhaba
43.63929,3.266359,2.0,0.0,2.0,0.0,,,0.2856798,90.51541,4.478768,0.323848,8.283655,0.9504405,21,16,0.7140004,12967.38,8.518657,430559.0,20548.55,93.30323,2013-07-01,baydhaba
43.63929,3.266359,,,,,,,0.2994949,102.7929,2.377043,-0.185345,5.856861,0.4593713,17,15,0.6924983,12967.38,8.518657,430559.0,20548.55,93.30323,2013-08-01,baydhaba
43.63929,3.266359,,,,,,,0.3474945,116.7134,1.662958,0.2031305,5.399038,0.3728869,16,9,0.6801999,12967.38,8.518657,430559.0,20548.55,93.30323,2013-09-01,baydhaba
43.63929,3.266359,2.0,0.0,2.0,0.0,2.0,0.0,0.4998027,108.1304,19.37344,-1.290785,12.37824,1.600972,13,39,0.7011558,12967.38,8.518657,430559.0,20548.55,93.30323,2013-10-01,baydhaba
43.63929,3.266359,,,,,,,0.5764548,105.6573,12.71331,3.562578,20.30048,3.768336,10,20,0.757206,12967.38,8.518657,430559.0,20548.55,93.30323,2013-11-01,baydhaba
43.63929,3.266359,,,,,,,0.4389603,98.60382,0.4727944,-0.8941416,7.386706,-1.919151,13,8,0.7558636,12967.38,8.518657,430559.0,20548.55,93.30323,2013-12-01,baydhaba
43.63929,3.266359,2.0,0.0,2.0,0.0,2.0,0.0,0.3209598,94.93702,0.2052796,0.01521325,3.050979,-1.330804,11,2,0.746344,12967.38,8.518657,440631.0,20548.55,93.30323,2014-01-01,baydhaba
43.63929,3.266359,,,,,,,0.2759797,99.41689,0.1581896,-0.06331381,1.946235,-0.200483,22,23,0.753083,12967.38,8.518657,440631.0,20548.55,93.30323,2014-02-01,baydhaba
43.63929,3.266359,,,,,,,0.3084685,110.0503,2.832192,-1.415052,3.334943,0.5707229,26,28,0.7584014,12967.38,8.518657,440631.0,20548.55,93.30323,2014-03-01,baydhaba
43.63929,3.266359,2.0,0.0,2.0,0.0,2.0,0.0,0.4171783,96.77382,15.2475,-8.585883,8.691501,-0.9366837,16,21,0.772275,12967.38,8.518657,440631.0,20548.55,93.30323,2014-04-01,baydhaba
43.63929,3.266359,,,,,,,0.5059474,100.2133,21.67322,9.292445,17.59996,-0.1126906,13,51,0.8258731,12967.38,8.518657,440631.0,20548.55,93.30323,2014-05-01,baydhaba
43.63929,3.266359,,,,,,,0.398338,106.3495,2.109174,-0.03858534,10.7141,-1.291324,15,30,0.8710046,12967.38,8.518657,440631.0,20548.55,93.30323,2014-06-01,baydhaba
43.63929,3.266359,2.0,0.0,2.0,0.0,2.0,0.0,0.2906178,92.07997,4.168312,0.01339206,5.750701,-1.582513,30,79,0.9583085,12967.38,8.518657,440631.0,20548.55,93.30323,2014-07-01,baydhaba
43.63929,3.266359,,,,,,,0.2826623,97.01561,2.639949,0.07756154,4.821213,-0.5762771,16,57,0.9443503,12967.38,8.518657,440631.0,20548.55,93.30323,2014-08-01,baydhaba
43.63929,3.266359,,,,,,,0.2898551,97.35395,0.9847924,-0.4750352,4.452542,-0.5736097,10,8,0.8588164,12967.38,8.518657,440631.0,20548.55,93.30323,2014-09-01,baydhaba
43.63929,3.266359,2.0,0.0,2.0,0.0,2.0,0.0,0.43551,94.22095,11.67565,-8.988577,10.82111,0.04383964,20,5,0.8844901,12967.38,8.518657,440631.0,20548.55,93.30323,2014-10-01,baydhaba
43.63929,3.266359,,,,,,,0.572398,104.9138,9.52338,0.3726506,16.99706,0.4649156,20,15,0.9447938,12967.38,8.518657,440631.0,20548.55,93.30323,2014-11-01,baydhaba
43.63929,3.266359,,,,,,,0.4091235,91.90157,0.5121403,-0.8547958,7.28756,-2.018298,13,42,0.8950806,12967.38,8.518657,440631.0,20548.55,93.30323,2014-12-01,baydhaba
43.63929,3.266359,1.0,0.0,1.0,0.0,2.0,0.0,0.3124352,92.41553,0.2091814,0.01911503,2.631348,-1.750435,13,7,0.8466225,12967.38,8.518657,450704.0,20548.55,93.30323,2015-01-01,baydhaba
43.63929,3.266359,,,,,,,0.2626343,94.60946,0.1811016,-0.04040179,1.650946,-0.4957721,8,10,0.7831844,12967.38,8.518657,450704.0,20548.55,93.30323,2015-02-01,baydhaba
43.63929,3.266359,,,,,,,0.2647877,94.46657,3.700632,-0.5466118,3.053176,0.2889555,10,20,0.8084655,12967.38,8.518657,450704.0,20548.55,93.30323,2015-03-01,baydhaba
43.63929,3.266359,2.0,0.0,2.0,0.0,2.0,0.0,0.4786805,111.0406,30.38438,6.550993,13.86257,4.234388,7,9,0.8223705,12967.38,8.518657,450704.0,20548.55,93.30323,2015-04-01,baydhaba
43.63929,3.266359,,,,,,,0.5259551,104.1762,7.889826,-4.490952,14.62287,-3.089784,14,13,0.8003521,12967.38,8.518657,450704.0,20548.55,93.30323,2015-05-01,baydhaba
43.63929,3.266359,,,,,,,0.3733895,99.68871,1.968572,-0.179187,9.082654,-2.92277,6,7,0.7953086,12967.38,8.518657,450704.0,20548.55,93.30323,2015-06-01,baydhaba
43.63929,3.266359,2.0,0.0,2.0,0.0,2.0,0.0,0.2981828,94.47688,4.853312,0.6983922,5.852353,-1.480862,20,36,0.7837038,12967.38,8.518657,450704.0,20548.55,93.30323,2015-07-01,baydhaba
43.63929,3.266359,,,,,,,0.3205443,110.0175,2.31689,-0.2454981,5.391663,-0.005827206,17,61,0.7565888,12967.38,8.518657,450704.0,20548.55,93.30323,2015-08-01,baydhaba
43.63929,3.266359,,,,,,,0.2829867,95.04704,1.06241,-0.3974174,5.453953,0.4278021,22,41,0.7234149,12967.38,8.518657,450704.0,20548.55,93.30323,2015-09-01,baydhaba
43.63929,3.266359,2.0,0.0,2.0,0.0,2.0,0.0,0.4968663,107.4952,31.77992,11.1157,13.25594,2.478672,5,1,0.7659317,12967.38,8.518657,450704.0,20548.55,93.30323,2015-10-01,baydhaba
43.63929,3.266359,,,,,,,0.5791079,106.1436,11.76009,2.609359,21.74528,5.21313,5,8,0.7480567,12967.38,8.518657,450704.0,20548.55,93.30323,2015-11-01,baydhaba
43.63929,3.266359,,,,,,,0.5187252,116.5214,0.527066,-0.8398701,12.01685,2.710989,11,12,0.7454718,12967.38,8.518657,450704.0,20548.55,93.30323,2015-12-01,baydhaba
43.63929,3.266359,,,,,,,0.3651305,108.0023,0.2091974,0.01913106,4.18121,-0.200573,11,24,0.7181677,12967.38,8.518657,374489.0,20548.55,93.30323,2016-01-01,baydhaba
43.63929,3.266359,2.0,0.0,2.0,0.0,2.0,0.0,0.2965744,106.8358,0.446042,0.2245387,2.051947,-0.09477109,14,63,0.6686136,12967.38,8.518657,374489.0,20548.55,93.30323,2016-02-01,baydhaba
43.63929,3.266359,,,,,,,0.2898167,103.396,1.024102,-3.223142,2.757013,-0.007207468,8,7,0.6588171,12967.38,8.518657,374489.0,20548.55,93.30323,2016-03-01,baydhaba
43.63929,3.266359,,,,,,,0.4235963,98.26261,26.88738,3.053998,8.507511,-1.120673,3,18,0.6998298,12967.38,8.518657,374489.0,20548.55,93.30323,2016-04-01,baydhaba
43.63929,3.266359,,,,,,,0.5559036,110.1081,9.302963,-3.077815,20.36561,2.652955,4,10,0.7069518,12967.38,8.518657,374489.0,20548.55,93.30323,2016-05-01,baydhaba
43.63929,3.266359,2.0,0.0,2.0,0.0,2.0,0.0,0.4030033,107.5951,2.615436,0.4676764,11.40877,-0.596654,7,16,0.7916887,12967.38,8.518657,374489.0,20548.55,93.30323,2016-06-01,baydhaba
43.63929,3.266359,,,,,,,0.3298267,104.503,2.615564,-1.539356,6.537247,-0.7959677,10,16,0.7999429,12967.38,8.518657,374489.0,20548.55,93.30323,2016-07-01,baydhaba
