area,date,area_phase
marka,2012-10-01,2.0
afgooye,2012-10-01,2.030791282731237
baraawe,2012-10-01,2.0
kurtunwaarey,2012-10-01,2.0
qoryooley,2012-10-01,2.0000107990173395
sablaale,2012-10-01,2.001518382495545
wanla weyn,2012-10-01,2.000355980649271
baydhaba,2012-10-01,2.994805128381811
buur hakaba,2012-10-01,2.876045456287515
diinsoor,2012-10-01,3.0
qansax dheere,2012-10-01,2.9837376754227534
xudur,2012-10-01,2.996601744052866
ceel barde,2012-10-01,2.0
tayeeglow,2012-10-01,2.946486291531334
waajid,2012-10-01,3.0
rab dhuure,2012-10-01,2.9045252322360784
garbahaarey,2012-10-01,2.088127171030656
baardheere,2012-10-01,2.1596459686825726
belet xaawo,2012-10-01,2.0
ceel waaq,2012-10-01,2.0
doolow,2012-10-01,2.2983733662574344
luuq,2012-10-01,2.1060795183115406
bu'aale,2012-10-01,2.9333006396869483
jilib,2012-10-01,2.8249516499422747
saakow,2012-10-01,2.4825793859085987
kismaayo,2012-10-01,2.442462705870975
afmadow,2012-10-01,2.5474003340750886
badhaadhe,2012-10-01,2.8591086668515007
jamaame,2012-10-01,2.998478186804041
banadir,2018-02-01,1.0199307519654617
borama,2018-02-01,2.179480069575437
baki,2018-02-01,2.2414357790793424
lughaye,2018-02-01,2.984093102331064
zeylac,2018-02-01,2.8055043906064068
hargeysa,2018-02-01,2.2486680431733777
berbera,2018-02-01,2.360279343177053
gebiley,2018-02-01,2.0
burco,2018-02-01,2.8264118571832832
buuhoodle,2018-02-01,3.0
owdweyne,2018-02-01,2.83863055146886
sheikh,2018-02-01,2.082699921404681
laas caanood,2018-02-01,2.9998583054676096
caynabo,2018-02-01,2.974613750919908
taleex,2018-02-01,2.9993022587040508
xudun,2018-02-01,3.0
ceerigaabo,2018-02-01,3.0
ceel afweyn,2018-02-01,2.805334775158067
laasqoray,2018-02-01,2.9987578892719
bossaso,2018-02-01,2.6982343410173013
bandarbeyla,2018-02-01,2.1738578190945583
caluula,2018-02-01,3.0
iskushuban,2018-02-01,2.4970821712632567
qandala,2018-02-01,2.908227465132221
qardho,2018-02-01,2.0000097690808483
garoowe,2018-02-01,2.000250012446477
burtinle,2018-02-01,2.0000196658561418
eyl,2018-02-01,2.408703670236678
gaalkacyo,2018-02-01,2.3912736134464527
galdogob,2018-02-01,2.0
hobyo,2018-02-01,2.892901317750165
jariiban,2018-02-01,2.957820519242476
xarardheere,2018-02-01,2.589281237622428
dhuusamarreeb,2018-02-01,2.6210575099999462
cabudwaaq,2018-02-01,2.0
cadaado,2018-02-01,2.348594496887668
ceel buur,2018-02-01,2.4836062377201102
ceel dheer,2018-02-01,2.3904787321206524
belet weyne,2018-02-01,1.6473561958275564
bulo burto,2018-02-01,1.484654103956512
jalalaqsi,2018-02-01,1.8099159403227405
jowhar,2018-02-01,1.0039786639254136
adan yabaal,2018-02-01,1.23043508925383
balcad,2018-02-01,1.127666341882211
cadale,2018-02-01,1.279084764412676
marka,2018-02-01,2.35037116970718
afgooye,2018-02-01,1.3012905537299897
baraawe,2018-02-01,2.931522670525782
kurtunwaarey,2018-02-01,1.4437546795834308
qoryooley,2018-02-01,1.2199102382607965
sablaale,2018-02-01,1.228731770153267
wanla weyn,2018-02-01,1.0724165309668252
baydhaba,2018-02-01,2.5588217448934034
buur hakaba,2018-02-01,2.4233931932855253
diinsoor,2018-02-01,2.393967226631605
qansax dheere,2018-02-01,2.0166309498931283
xudur,2018-02-01,1.343529977789589
ceel barde,2018-02-01,1.000004120294565
tayeeglow,2018-02-01,1.9854741200358472
waajid,2018-02-01,2.017898163871182
rab dhuure,2018-02-01,1.0000050334792745
garbahaarey,2018-02-01,1.3486897656253578
baardheere,2018-02-01,1.210597316803718
belet xaawo,2018-02-01,1.069668311470657
ceel waaq,2018-02-01,1.0523065701531291
doolow,2018-02-01,1.526126312574238
luuq,2018-02-01,1.4930780902645726
bu'aale,2018-02-01,1.2981666617035783
jilib,2018-02-01,2.0342286634810325
saakow,2018-02-01,1.2352791534957297
kismaayo,2018-02-01,1.5583036765063147
afmadow,2018-02-01,1.1437303773378416
badhaadhe,2018-02-01,1.4208819369722845
jamaame,2018-02-01,2.401741547784448
banadir,2015-10-01,2.0
borama,2015-10-01,2.5395783528842086
baki,2015-10-01,2.313103936067036
lughaye,2015-10-01,2.9605454180798647
zeylac,2015-10-01,2.7159819807311845
hargeysa,2015-10-01,2.2575983363201457
berbera,2015-10-01,2.3597379162051406
gebiley,2015-10-01,2.393420437180864
burco,2015-10-01,2.0
buuhoodle,2015-10-01,2.0
owdweyne,2015-10-01,2.0026626586591654
sheikh,2015-10-01,2.0
laas caanood,2015-10-01,2.0
caynabo,2015-10-01,2.0
taleex,2015-10-01,2.0
xudun,2015-10-01,2.0
ceerigaabo,2015-10-01,2.0
ceel afweyn,2015-10-01,2.042124402088313
laasqoray,2015-10-01,2.0
bossaso,2015-10-01,2.0
bandarbeyla,2015-10-01,2.0
caluula,2015-10-01,2.0
iskushuban,2015-10-01,2.0
qandala,2015-10-01,2.0
qardho,2015-10-01,2.0
garoowe,2015-10-01,2.0
burtinle,2015-10-01,2.0
eyl,2015-10-01,2.0
gaalkacyo,2015-10-01,2.0
galdogob,2015-10-01,2.0
hobyo,2015-10-01,2.0
jariiban,2015-10-01,2.0
xarardheere,2015-10-01,2.0
dhuusamarreeb,2015-10-01,2.0
cabudwaaq,2015-10-01,2.0
cadaado,2015-10-01,2.0
ceel buur,2015-10-01,2.0
ceel dheer,2015-10-01,2.0
belet weyne,2015-10-01,2.164141451625439
bulo burto,2015-10-01,2.261323695974036
jalalaqsi,2015-10-01,2.4564896612838267
jowhar,2015-10-01,2.0942972438148693
adan yabaal,2015-10-01,2.0
balcad,2015-10-01,2.114432486917209
cadale,2015-10-01,2.0
marka,2015-10-01,2.0
afgooye,2015-10-01,2.00021446737704
baraawe,2015-10-01,2.0
kurtunwaarey,2015-10-01,2.0
qoryooley,2015-10-01,2.0
sablaale,2015-10-01,2.0
wanla weyn,2015-10-01,2.0
baydhaba,2015-10-01,2.0
buur hakaba,2015-10-01,2.0
diinsoor,2015-10-01,2.0
qansax dheere,2015-10-01,2.0
xudur,2015-10-01,2.0
ceel barde,2015-10-01,2.0
tayeeglow,2015-10-01,2.0
waajid,2015-10-01,2.0030761972862514
rab dhuure,2015-10-01,2.9011545744785927
garbahaarey,2015-10-01,2.0
baardheere,2015-10-01,1.999816309728385
belet xaawo,2015-10-01,2.0
ceel waaq,2015-10-01,2.0
doolow,2015-10-01,2.0
luuq,2015-10-01,2.0005467495699323
bu'aale,2015-10-01,2.373389254420374
jilib,2015-10-01,1.9881895543023955
saakow,2015-10-01,1.8299024728071585
kismaayo,2015-10-01,1.442462705870975
afmadow,2015-10-01,1.592584784825582
badhaadhe,2015-10-01,1.8620566876866949
jamaame,2015-10-01,1.999939392365921
banadir,2011-07-01,4.002619628868609
borama,2011-07-01,2.000002350333672
baki,2011-07-01,2.0
lughaye,2011-07-01,2.0
zeylac,2011-07-01,2.000187417620984
hargeysa,2011-07-01,2.0004439266008887
berbera,2011-07-01,2.000187641918747
gebiley,2011-07-01,2.000001670403908
burco,2011-07-01,2.8063727461738406
buuhoodle,2011-07-01,3.0000013733207243
owdweyne,2011-07-01,2.5632173225718
sheikh,2011-07-01,2.06820516173435
laas caanood,2011-07-01,3.0001249397194605
caynabo,2011-07-01,2.974348287620737
taleex,2011-07-01,3.426875721690329
xudun,2011-07-01,3.125366861201744
ceerigaabo,2011-07-01,3.4290558239693825
ceel afweyn,2011-07-01,2.6145020733787447
laasqoray,2011-07-01,3.285354272140907
bossaso,2011-07-01,2.9984003468845866
bandarbeyla,2011-07-01,3.174026669485531
caluula,2011-07-01,3.055231923953767
iskushuban,2011-07-01,3.0933160890396465
qandala,2011-07-01,3.0
qardho,2011-07-01,3.000012465938456
garoowe,2011-07-01,3.190215638984987
burtinle,2011-07-01,3.9999803341426015
eyl,2011-07-01,3.614164464041106
gaalkacyo,2011-07-01,4.0
galdogob,2011-07-01,4.0
hobyo,2011-07-01,4.0
jariiban,2011-07-01,4.0
xarardheere,2011-07-01,4.0
dhuusamarreeb,2011-07-01,4.0
cabudwaaq,2011-07-01,4.0
cadaado,2011-07-01,4.0
ceel buur,2011-07-01,4.0
ceel dheer,2011-07-01,4.0
belet weyne,2011-07-01,4.0
bulo burto,2011-07-01,4.0
jalalaqsi,2011-07-01,4.0
jowhar,2011-07-01,4.0
adan yabaal,2011-07-01,4.0
balcad,2011-07-01,4.000003049206557
cadale,2011-07-01,4.0
marka,2011-07-01,5.0
afgooye,2011-07-01,4.997958320841873
baraawe,2011-07-01,5.0
kurtunwaarey,2011-07-01,4.998007209397365
qoryooley,2011-07-01,4.996444019166506
sablaale,2011-07-01,4.998462650589404
wanla weyn,2011-07-01,4.997022885762005
baydhaba,2011-07-01,4.001977350148648
buur hakaba,2011-07-01,4.001118665116331
diinsoor,2011-07-01,4.0
qansax dheere,2011-07-01,4.0
xudur,2011-07-01,4.996601743552354
ceel barde,2011-07-01,4.0
tayeeglow,2011-07-01,4.996614315635615
waajid,2011-07-01,4.999929528444797
rab dhuure,2011-07-01,4.998649356017187
garbahaarey,2011-07-01,4.0
baardheere,2011-07-01,4.0
belet xaawo,2011-07-01,4.0
ceel waaq,2011-07-01,4.0
doolow,2011-07-01,4.0
luuq,2011-07-01,4.00139107590458
bu'aale,2011-07-01,4.001940553304435
jilib,2011-07-01,4.001883773510058
saakow,2011-07-01,4.0
kismaayo,2011-07-01,4.0
afmadow,2011-07-01,3.999584283537113
badhaadhe,2011-07-01,3.980195548052509
jamaame,2011-07-01,4.0
